Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -20.3517     -20.9571       0.6054  2341.8
0.0010         -20.3517     -20.9560       0.6043  2337.7
0.0020         -20.3517     -20.9528       0.6011  2325.3
0.0030         -20.3517     -20.9475       0.5958  2304.7
0.0040         -20.3517     -20.9401       0.5884  2276.0
0.0050         -20.3517     -20.9306       0.5789  2239.3
0.0060         -20.3516     -20.9190       0.5674  2194.7
0.0070         -20.3516     -20.9055       0.5538  2142.3
0.0080         -20.3516     -20.8899       0.5383  2082.2
0.0090         -20.3516     -20.8725       0.5209  2014.8
0.0100         -20.3516     -20.8532       0.5016  1940.2
0.0110         -20.3516     -20.8321       0.4805  1858.7
0.0120         -20.3516     -20.8094       0.4577  1770.6
0.0130         -20.3516     -20.7850       0.4334  1676.5
0.0140         -20.3516     -20.7592       0.4076  1576.7
0.0150         -20.3516     -20.7321       0.3805  1472.0
0.0160         -20.3516     -20.7040       0.3524  1363.1
0.0170         -20.3516     -20.6749       0.3234  1250.8
0.0180         -20.3516     -20.6453       0.2938  1136.3
0.0190         -20.3515     -20.6154       0.2638  1020.6
0.0200         -20.3515     -20.5854       0.2339   904.9
0.0210         -20.3515     -20.5559       0.2044   790.5
0.0220         -20.3514     -20.5269       0.1756   679.1
0.0230         -20.3508     -20.4988       0.1480   572.6
0.0240         -20.3494     -20.4722       0.1229   475.3
0.0250         -20.3478     -20.4491       0.1013   391.8
0.0260         -20.3467     -20.4305       0.0838   324.3
0.0270         -20.3461     -20.4165       0.0703   272.1
0.0280         -20.3461     -20.4063       0.0602   232.9
0.0290         -20.3465     -20.3993       0.0529   204.5
0.0300         -20.3472     -20.3950       0.0478   185.0
0.0310         -20.3482     -20.3927       0.0445   172.3
0.0320         -20.3493     -20.3919       0.0426   164.9
0.0330         -20.3503     -20.3919       0.0416   161.0
0.0340         -20.3510     -20.3920       0.0410   158.6
0.0350         -20.3513     -20.3917       0.0405   156.5
0.0360         -20.3514     -20.3912       0.0398   153.9
0.0370         -20.3515     -20.3904       0.0389   150.5
0.0380         -20.3515     -20.3893       0.0378   146.4
0.0390         -20.3515     -20.3880       0.0365   141.4
0.0400         -20.3515     -20.3865       0.0351   135.6
0.0410         -20.3515     -20.3849       0.0334   129.1
0.0420         -20.3515     -20.3830       0.0315   122.0
0.0430         -20.3515     -20.3810       0.0296   114.3
0.0440         -20.3515     -20.3789       0.0274   106.2
0.0450         -20.3515     -20.3767       0.0252    97.6
0.0460         -20.3515     -20.3744       0.0230    88.8
0.0470         -20.3515     -20.3721       0.0206    79.8
0.0480         -20.3514     -20.3698       0.0183    70.8
0.0490         -20.3514     -20.3675       0.0160    61.9
0.0500         -20.3514     -20.3652       0.0138    53.2
0.0510         -20.3514     -20.3630       0.0116    44.8
0.0520         -20.3514     -20.3610       0.0095    36.8
0.0530         -20.3514     -20.3590       0.0076    29.4
0.0540         -20.3514     -20.3573       0.0059    22.6
0.0550         -20.3514     -20.3557       0.0043    16.6
0.0560         -20.3514     -20.3544       0.0030    11.4
0.0570         -20.3514     -20.3533       0.0018     7.1
0.0580         -20.3514     -20.3524       0.0010     3.8
0.0590         -20.3514     -20.3518       0.0004     1.5
0.0600         -20.3514     -20.3515       0.0001     0.2
0.0610         -20.3514     -20.3514       0.0000     0.1
0.0620         -20.3514     -20.3517       0.0002     0.9
0.0630         -20.3514     -20.3522       0.0007     2.9
0.0640         -20.3514     -20.3529       0.0015     5.9
0.0650         -20.3514     -20.3540       0.0025     9.8
0.0660         -20.3514     -20.3552       0.0038    14.7
0.0670         -20.3514     -20.3567       0.0053    20.5
0.0680         -20.3514     -20.3584       0.0070    27.0
0.0690         -20.3514     -20.3603       0.0088    34.2
0.0700         -20.3514     -20.3623       0.0109    42.0
0.0710         -20.3514     -20.3644       0.0130    50.3
0.0720         -20.3514     -20.3667       0.0152    58.9
0.0730         -20.3514     -20.3690       0.0175    67.8
0.0740         -20.3514     -20.3713       0.0199    76.8
0.0750         -20.3514     -20.3736       0.0222    85.8
0.0760         -20.3514     -20.3759       0.0245    94.7
0.0770         -20.3514     -20.3782       0.0267   103.4
0.0780         -20.3514     -20.3803       0.0289   111.7
0.0790         -20.3514     -20.3823       0.0309   119.6
0.0800         -20.3514     -20.3842       0.0328   126.9
0.0810         -20.3514     -20.3860       0.0346   133.7
0.0820         -20.3514     -20.3875       0.0361   139.7
0.0830         -20.3514     -20.3889       0.0375   145.0
0.0840         -20.3514     -20.3900       0.0386   149.5
0.0850         -20.3514     -20.3909       0.0396   153.1
0.0860         -20.3513     -20.3916       0.0403   156.0
0.0870         -20.3510     -20.3919       0.0409   158.2
0.0880         -20.3505     -20.3919       0.0415   160.4
0.0890         -20.3495     -20.3919       0.0423   163.7
0.0900         -20.3484     -20.3923       0.0439   169.8
0.0910         -20.3474     -20.3940       0.0467   180.5
0.0920         -20.3465     -20.3976       0.0511   197.7
0.0930         -20.3460     -20.4037       0.0576   223.0
0.0940         -20.3459     -20.4127       0.0668   258.4
0.0950         -20.3463     -20.4255       0.0792   306.2
0.0960         -20.3472     -20.4425       0.0953   368.7
0.0970         -20.3486     -20.4642       0.1156   447.1
0.0980         -20.3502     -20.4900       0.1397   540.6
0.0990         -20.3510     -20.5177       0.1667   644.8
0.1000         -20.3512     -20.5464       0.1952   755.1
0.1010         -20.3512     -20.5759       0.2246   868.9
0.1020         -20.3512     -20.6057       0.2545   984.5
0.1030         -20.3512     -20.6357       0.2845  1100.6
0.1040         -20.3512     -20.6655       0.3143  1215.9
0.1050         -20.3511     -20.6948       0.3436  1329.3
0.1060         -20.3511     -20.7233       0.3722  1439.6
0.1070         -20.3510     -20.7507       0.3997  1546.1
0.1080         -20.3510     -20.7770       0.4260  1647.8
0.1090         -20.3509     -20.8018       0.4509  1744.2
0.1100         -20.3509     -20.8251       0.4743  1834.6
0.1110         -20.3508     -20.8468       0.4960  1918.6
0.1120         -20.3507     -20.8666       0.5159  1995.8
0.1130         -20.3506     -20.8847       0.5341  2065.9
0.1140         -20.3505     -20.9008       0.5503  2128.6
0.1150         -20.3505     -20.9150       0.5646  2183.8
0.1160         -20.3504     -20.9272       0.5768  2231.3
0.1170         -20.3503     -20.9373       0.5871  2270.9
0.1180         -20.3502     -20.9454       0.5952  2302.5
0.1190         -20.3501     -20.9514       0.6013  2325.9
0.1200         -20.3500     -20.9552       0.6052  2341.2
0.1210         -20.3499     -20.9570       0.6071  2348.2
0.1220         -20.3498     -20.9565       0.6067  2347.0
0.1230         -20.3497     -20.9540       0.6043  2337.4
0.1240         -20.3496     -20.9493       0.5997  2319.6
0.1250         -20.3495     -20.9425       0.5930  2293.7
0.1260         -20.3494     -20.9336       0.5842  2259.6
0.1270         -20.3493     -20.9226       0.5733  2217.6
0.1280         -20.3492     -20.9096       0.5604  2167.6
0.1290         -20.3492     -20.8946       0.5455  2110.0
0.1300         -20.3491     -20.8777       0.5286  2044.9
0.1310         -20.3490     -20.8589       0.5099  1972.4
0.1320         -20.3489     -20.8383       0.4894  1892.9
0.1330         -20.3488     -20.8159       0.4671  1806.7
0.1340         -20.3487     -20.7919       0.4431  1714.1
0.1350         -20.3487     -20.7664       0.4177  1615.8
0.1360         -20.3486     -20.7395       0.3909  1512.2
0.1370         -20.3485     -20.7115       0.3630  1404.1
0.1380         -20.3485     -20.6826       0.3341  1292.4
0.1390         -20.3484     -20.6529       0.3045  1177.9
0.1400         -20.3483     -20.6229       0.2745  1061.9
0.1410         -20.3483     -20.5927       0.2444   945.5
0.1420         -20.3482     -20.5628       0.2146   830.1
0.1430         -20.3481     -20.5334       0.1853   717.0
0.1440         -20.3476     -20.5049       0.1572   608.2
0.1450         -20.3463     -20.4775       0.1312   507.4
0.1460         -20.3446     -20.4531       0.1085   419.7
0.1470         -20.3434     -20.4334       0.0900   348.1
0.1480         -20.3427     -20.4183       0.0756   292.4
0.1490         -20.3426     -20.4074       0.0648   250.5
0.1500         -20.3430     -20.3999       0.0569   220.2
0.1510         -20.3437     -20.3952       0.0515   199.4
0.1520         -20.3447     -20.3927       0.0481   186.0
0.1530         -20.3458     -20.3919       0.0461   178.3
0.1540         -20.3469     -20.3919       0.0450   174.3
0.1550         -20.3475     -20.3920       0.0444   171.9
0.1560         -20.3478     -20.3917       0.0439   169.7
0.1570         -20.3479     -20.3911       0.0431   166.9
0.1580         -20.3480     -20.3902       0.0422   163.2
0.1590         -20.3480     -20.3890       0.0410   158.7
0.1600         -20.3480     -20.3876       0.0396   153.2
0.1610         -20.3479     -20.3859       0.0380   147.0
0.1620         -20.3479     -20.3841       0.0362   139.9
0.1630         -20.3479     -20.3821       0.0342   132.1
0.1640         -20.3479     -20.3799       0.0320   123.8
0.1650         -20.3479     -20.3776       0.0297   114.9
0.1660         -20.3479     -20.3752       0.0273   105.6
0.1670         -20.3479     -20.3727       0.0248    96.0
0.1680         -20.3479     -20.3702       0.0223    86.2
0.1690         -20.3479     -20.3676       0.0198    76.4
0.1700         -20.3479     -20.3651       0.0172    66.7
0.1710         -20.3479     -20.3627       0.0148    57.2
0.1720         -20.3479     -20.3603       0.0124    48.1
0.1730         -20.3479     -20.3581       0.0102    39.5
0.1740         -20.3479     -20.3560       0.0081    31.4
0.1750         -20.3479     -20.3541       0.0062    24.1
0.1760         -20.3479     -20.3524       0.0045    17.6
0.1770         -20.3479     -20.3510       0.0031    12.0
0.1780         -20.3479     -20.3498       0.0019     7.4
0.1790         -20.3479     -20.3489       0.0010     3.9
0.1800         -20.3479     -20.3482       0.0004     1.5
0.1810         -20.3479     -20.3479       0.0001     0.2
0.1820         -20.3479     -20.3479       0.0000     0.1
0.1830         -20.3479     -20.3482       0.0003     1.2
0.1840         -20.3479     -20.3487       0.0009     3.4
0.1850         -20.3479     -20.3496       0.0017     6.8
0.1860         -20.3479     -20.3507       0.0029    11.2
0.1870         -20.3479     -20.3522       0.0043    16.6
0.1880         -20.3479     -20.3538       0.0060    23.0
0.1890         -20.3479     -20.3557       0.0078    30.2
0.1900         -20.3479     -20.3577       0.0099    38.2
0.1910         -20.3479     -20.3599       0.0121    46.8
0.1920         -20.3478     -20.3623       0.0144    55.9
0.1930         -20.3478     -20.3647       0.0169    65.3
0.1940         -20.3478     -20.3672       0.0194    75.1
0.1950         -20.3478     -20.3698       0.0219    84.9
0.1960         -20.3478     -20.3723       0.0245    94.7
0.1970         -20.3478     -20.3748       0.0270   104.4
0.1980         -20.3478     -20.3773       0.0294   113.8
0.1990         -20.3478     -20.3796       0.0318   122.9
0.2000         -20.3478     -20.3818       0.0340   131.4
0.2010         -20.3478     -20.3838       0.0360   139.3
0.2020         -20.3478     -20.3857       0.0379   146.6
0.2030         -20.3478     -20.3874       0.0396   153.1
0.2040         -20.3478     -20.3888       0.0410   158.7
0.2050         -20.3477     -20.3900       0.0423   163.5
0.2060         -20.3477     -20.3910       0.0433   167.3
0.2070         -20.3476     -20.3916       0.0440   170.3
0.2080         -20.3473     -20.3919       0.0446   172.7
0.2090         -20.3467     -20.3919       0.0452   175.0
0.2100         -20.3456     -20.3919       0.0462   178.9
0.2110         -20.3445     -20.3926       0.0481   186.1
0.2120         -20.3434     -20.3948       0.0514   198.9
0.2130         -20.3426     -20.3992       0.0566   219.0
0.2140         -20.3422     -20.4064       0.0642   248.3
0.2150         -20.3423     -20.4170       0.0747   289.1
0.2160         -20.3428     -20.4316       0.0888   343.6
0.2170         -20.3440     -20.4509       0.1070   413.8
0.2180         -20.3456     -20.4749       0.1294   500.4
0.2190         -20.3469     -20.5022       0.1553   600.6
0.2200         -20.3473     -20.5307       0.1834   709.4
0.2210         -20.3474     -20.5601       0.2127   822.8
0.2220         -20.3473     -20.5900       0.2427   938.7
0.2230         -20.3473     -20.6202       0.2729  1055.8
0.2240         -20.3472     -20.6503       0.3031  1172.6
0.2250         -20.3471     -20.6801       0.3330  1288.0
0.2260         -20.3470     -20.7092       0.3622  1400.9
0.2270         -20.3469     -20.7373       0.3904  1510.2
0.2280         -20.3468     -20.7643       0.4175  1615.1
0.2290         -20.3467     -20.7900       0.4433  1714.9
0.2300         -20.3465     -20.8142       0.4677  1809.0
0.2310         -20.3464     -20.8367       0.4904  1896.8
0.2320         -20.3462     -20.8576       0.5113  1977.9
0.2330         -20.3461     -20.8765       0.5305  2052.0
0.2340         -20.3459     -20.8936       0.5477  2118.8
0.2350         -20.3457     -20.9088       0.5631  2178.0
0.2360         -20.3455     -20.9219       0.5764  2229.6
0.2370         -20.3454     -20.9331       0.5877  2273.3
0.2380         -20.3452     -20.9421       0.5969  2309.0
0.2390         -20.3450     -20.9490       0.6040  2336.5
0.2400         -20.3448     -20.9538       0.6090  2355.8
0.2410         -20.3446     -20.9565       0.6119  2366.8
0.2420         -20.3444     -20.9570       0.6126  2369.5
0.2430         -20.3442     -20.9553       0.6111  2363.8
0.2440         -20.3440     -20.9515       0.6075  2349.8
0.2450         -20.3438     -20.9455       0.6017  2327.5
0.2460         -20.3437     -20.9374       0.5938  2296.9
0.2470         -20.3435     -20.9273       0.5838  2258.2
0.2480         -20.3433     -20.9150       0.5717  2211.6
0.2490         -20.3431     -20.9007       0.5576  2157.0
0.2500         -20.3429     -20.8845       0.5415  2094.7
0.2510         -20.3428     -20.8663       0.5235  2025.0
0.2520         -20.3426     -20.8462       0.5036  1947.9
0.2530         -20.3424     -20.8243       0.4819  1863.9
0.2540         -20.3423     -20.8007       0.4584  1773.3
0.2550         -20.3421     -20.7755       0.4334  1676.5
0.2560         -20.3420     -20.7489       0.4069  1574.1
0.2570         -20.3419     -20.7211       0.3792  1466.8
0.2580         -20.3417     -20.6921       0.3504  1355.3
0.2590         -20.3416     -20.6624       0.3207  1240.7
0.2600         -20.3415     -20.6321       0.2906  1123.9
0.2610         -20.3414     -20.6015       0.2601  1006.2
0.2620         -20.3413     -20.5711       0.2298   888.8
0.2630         -20.3412     -20.5410       0.1999   773.2
0.2640         -20.3408     -20.5117       0.1709   661.0
0.2650         -20.3397     -20.4833       0.1437   555.7
0.2660         -20.3379     -20.4575       0.1196   462.5
0.2670         -20.3365     -20.4362       0.0997   385.6
0.2680         -20.3357     -20.4198       0.0842   325.5
0.2690         -20.3355     -20.4080       0.0725   280.5
0.2700         -20.3358     -20.3999       0.0641   248.0
0.2710         -20.3366     -20.3950       0.0584   226.0
0.2720         -20.3377     -20.3926       0.0549   212.4
0.2730         -20.3389     -20.3919       0.0530   204.9
0.2740         -20.3399     -20.3919       0.0520   201.2
0.2750         -20.3405     -20.3919       0.0514   198.8
0.2760         -20.3407     -20.3915       0.0507   196.2
0.2770         -20.3408     -20.3906       0.0499   192.8
0.2780         -20.3408     -20.3895       0.0487   188.4
0.2790         -20.3408     -20.3881       0.0473   182.9
0.2800         -20.3408     -20.3863       0.0456   176.3
0.2810         -20.3407     -20.3844       0.0436   168.8
0.2820         -20.3407     -20.3822       0.0415   160.4
0.2830         -20.3407     -20.3798       0.0391   151.2
0.2840         -20.3407     -20.3772       0.0365   141.2
0.2850         -20.3407     -20.3745       0.0338   130.7
0.2860         -20.3407     -20.3716       0.0310   119.8
0.2870         -20.3407     -20.3687       0.0281   108.6
0.2880         -20.3406     -20.3658       0.0251    97.2
0.2890         -20.3406     -20.3628       0.0222    85.7
0.2900         -20.3406     -20.3599       0.0193    74.5
0.2910         -20.3406     -20.3570       0.0164    63.5
0.2920         -20.3406     -20.3543       0.0137    53.0
0.2930         -20.3406     -20.3517       0.0111    43.1
0.2940         -20.3406     -20.3494       0.0088    33.9
0.2950         -20.3406     -20.3472       0.0066    25.6
0.2960         -20.3406     -20.3453       0.0047    18.3
0.2970         -20.3406     -20.3437       0.0031    12.1
0.2980         -20.3406     -20.3424       0.0019     7.2
0.2990         -20.3406     -20.3415       0.0009     3.5
0.3000         -20.3406     -20.3409       0.0003     1.1
0.3010         -20.3406     -20.3406       0.0000     0.0
0.3020         -20.3406     -20.3407       0.0001     0.4
0.3030         -20.3406     -20.3411       0.0005     2.1
0.3040         -20.3406     -20.3419       0.0013     5.2
0.3050         -20.3406     -20.3431       0.0025     9.6
0.3060         -20.3406     -20.3445       0.0039    15.2
0.3070         -20.3406     -20.3463       0.0057    22.0
0.3080         -20.3406     -20.3483       0.0077    29.9
0.3090         -20.3406     -20.3506       0.0100    38.7
0.3100         -20.3406     -20.3531       0.0125    48.3
0.3110         -20.3406     -20.3557       0.0151    58.6
0.3120         -20.3406     -20.3585       0.0179    69.4
0.3130         -20.3406     -20.3614       0.0208    80.6
0.3140         -20.3406     -20.3644       0.0238    92.1
0.3150         -20.3405     -20.3673       0.0268   103.6
0.3160         -20.3405     -20.3703       0.0297   115.1
0.3170         -20.3405     -20.3732       0.0326   126.3
0.3180         -20.3405     -20.3760       0.0355   137.1
0.3190         -20.3405     -20.3786       0.0381   147.5
0.3200         -20.3405     -20.3811       0.0406   157.2
0.3210         -20.3405     -20.3834       0.0429   166.1
0.3220         -20.3404     -20.3855       0.0450   174.2
0.3230         -20.3404     -20.3873       0.0469   181.4
0.3240         -20.3404     -20.3889       0.0485   187.5
0.3250         -20.3404     -20.3902       0.0498   192.6
0.3260         -20.3403     -20.3911       0.0508   196.7
0.3270         -20.3401     -20.3918       0.0516   199.7
0.3280         -20.3397     -20.3920       0.0523   202.2
0.3290         -20.3388     -20.3919       0.0531   205.3
0.3300         -20.3375     -20.3921       0.0546   211.1
0.3310         -20.3363     -20.3937       0.0574   222.2
0.3320         -20.3354     -20.3976       0.0623   240.8
0.3330         -20.3348     -20.4044       0.0696   269.1
0.3340         -20.3347     -20.4147       0.0800   309.4
0.3350         -20.3352     -20.4293       0.0941   363.9
0.3360         -20.3363     -20.4487       0.1124   434.8
0.3370         -20.3379     -20.4731       0.1352   522.8
0.3380         -20.3393     -20.5009       0.1616   625.0
0.3390         -20.3398     -20.5300       0.1903   736.1
0.3400         -20.3398     -20.5599       0.2202   851.7
0.3410         -20.3397     -20.5904       0.2507   969.7
0.3420         -20.3396     -20.6210       0.2815  1088.7
0.3430         -20.3395     -20.6516       0.3121  1207.3
0.3440         -20.3393     -20.6816       0.3423  1324.2
0.3450         -20.3392     -20.7110       0.3718  1438.3
0.3460         -20.3390     -20.7394       0.4004  1548.8
0.3470         -20.3388     -20.7666       0.4277  1654.6
0.3480         -20.3386     -20.7923       0.4537  1755.1
0.3490         -20.3384     -20.8166       0.4782  1849.7
0.3500         -20.3382     -20.8391       0.5010  1937.8
0.3510         -20.3379     -20.8599       0.5220  2019.1
0.3520         -20.3377     -20.8788       0.5411  2093.2
0.3530         -20.3374     -20.8958       0.5584  2159.9
0.3540         -20.3371     -20.9108       0.5736  2218.9
0.3550         -20.3369     -20.9237       0.5869  2270.1
0.3560         -20.3366     -20.9346       0.5980  2313.3
0.3570         -20.3363     -20.9434       0.6071  2348.3
0.3580         -20.3360     -20.9500       0.6140  2375.0
0.3590         -20.3357     -20.9545       0.6187  2393.4
0.3600         -20.3354     -20.9567       0.6213  2403.3
0.3610         -20.3351     -20.9568       0.6217  2404.8
0.3620         -20.3348     -20.9547       0.6199  2397.8
0.3630         -20.3345     -20.9504       0.6159  2382.4
0.3640         -20.3342     -20.9440       0.6097  2358.5
0.3650         -20.3340     -20.9353       0.6014  2326.3
0.3660         -20.3337     -20.9246       0.5909  2285.8
0.3670         -20.3334     -20.9118       0.5784  2237.2
0.3680         -20.3331     -20.8968       0.5637  2180.6
0.3690         -20.3329     -20.8799       0.5471  2116.2
0.3700         -20.3326     -20.8610       0.5284  2044.1
0.3710         -20.3324     -20.8403       0.5079  1964.6
0.3720         -20.3321     -20.8176       0.4855  1878.1
0.3730         -20.3319     -20.7933       0.4614  1784.9
0.3740         -20.3317     -20.7674       0.4357  1685.5
0.3750         -20.3314     -20.7400       0.4086  1580.4
0.3760         -20.3312     -20.7114       0.3801  1470.4
0.3770         -20.3311     -20.6817       0.3506  1356.3
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         -19.9845     -20.9571       0.9725  3761.9
0.0010         -19.9845     -20.9553       0.9708  3755.3
0.0020         -19.9845     -20.9502       0.9657  3735.4
0.0030         -19.9845     -20.9416       0.9571  3702.2
0.0040         -19.9845     -20.9297       0.9451  3655.9
0.0050         -19.9845     -20.9143       0.9297  3596.4
0.0060         -19.9846     -20.8955       0.9109  3523.7
0.0070         -19.9846     -20.8733       0.8888  3437.9
0.0080         -19.9846     -20.8478       0.8632  3338.9
0.0090         -19.9846     -20.8188       0.8342  3226.8
0.0100         -19.9846     -20.7865       0.8019  3101.8
0.0110         -19.9846     -20.7509       0.7663  2964.1
0.0120         -19.9846     -20.7121       0.7275  2814.0
0.0130         -19.9846     -20.6703       0.6857  2652.4
0.0140         -19.9846     -20.6258       0.6411  2480.0
0.0150         -19.9846     -20.5788       0.5942  2298.4
0.0160         -19.9845     -20.5297       0.5452  2109.1
0.0170         -19.9825     -20.4787       0.4962  1919.5
0.0180         -19.9788     -20.4327       0.4539  1755.8
0.0190         -19.9780     -20.4033       0.4253  1645.2
0.0200         -19.9806     -20.3923       0.4118  1592.7
0.0210         -19.9842     -20.3919       0.4077  1577.1
0.0220         -19.9847     -20.3897       0.4051  1566.9
0.0230         -19.9847     -20.3849       0.4002  1548.1
0.0240         -19.9847     -20.3776       0.3929  1519.7
0.0250         -19.9847     -20.3677       0.3830  1481.5
0.0260         -19.9847     -20.3553       0.3706  1433.6
0.0270         -19.9847     -20.3405       0.3558  1376.3
0.0280         -19.9847     -20.3234       0.3387  1310.3
0.0290         -19.9847     -20.3042       0.3195  1236.0
0.0300         -19.9847     -20.2832       0.2985  1154.6
0.0310         -19.9847     -20.2605       0.2758  1067.0
0.0320         -19.9847     -20.2366       0.2519   974.4
0.0330         -19.9846     -20.2117       0.2271   878.3
0.0340         -19.9846     -20.1863       0.2017   780.2
0.0350         -19.9846     -20.1608       0.1762   681.5
0.0360         -19.9846     -20.1355       0.1510   584.0
0.0370         -19.9845     -20.1110       0.1265   489.3
0.0380         -19.9845     -20.0876       0.1031   399.0
0.0390         -19.9845     -20.0658       0.0813   314.6
0.0400         -19.9845     -20.0459       0.0615   237.8
0.0410         -19.9844     -20.0284       0.0439   169.9
0.0420         -19.9844     -20.0134       0.0290   112.1
0.0430         -19.9844     -20.0013       0.0169    65.5
0.0440         -19.9844     -19.9924       0.0080    30.9
0.0450         -19.9844     -19.9867       0.0023     9.0
0.0460         -19.9844     -19.9844       0.0000     0.2
0.0470         -19.9844     -19.9856       0.0012     4.6
0.0480         -19.9844     -19.9902       0.0058    22.2
0.0490         -19.9844     -19.9980       0.0136    52.7
0.0500         -19.9844     -20.0091       0.0247    95.5
0.0510         -19.9844     -20.0231       0.0387   149.7
0.0520         -19.9845     -20.0399       0.0554   214.4
0.0530         -19.9845     -20.0590       0.0746   288.5
0.0540         -19.9845     -20.0803       0.0958   370.5
0.0550         -19.9845     -20.1032       0.1187   459.0
0.0560         -19.9845     -20.1274       0.1428   552.5
0.0570         -19.9846     -20.1524       0.1679   649.3
0.0580         -19.9846     -20.1779       0.1933   747.8
0.0590         -19.9846     -20.2034       0.2188   846.3
0.0600         -19.9846     -20.2285       0.2439   943.3
0.0610         -19.9846     -20.2528       0.2681  1037.2
0.0620         -19.9846     -20.2759       0.2912  1126.6
0.0630         -19.9846     -20.2975       0.3129  1210.2
0.0640         -19.9846     -20.3173       0.3327  1287.0
0.0650         -19.9846     -20.3352       0.3505  1355.8
0.0660         -19.9846     -20.3507       0.3661  1416.1
0.0670         -19.9846     -20.3639       0.3793  1467.1
0.0680         -19.9846     -20.3746       0.3900  1508.6
0.0690         -19.9846     -20.3828       0.3982  1540.3
0.0700         -19.9846     -20.3884       0.4039  1562.2
0.0710         -19.9844     -20.3915       0.4071  1574.9
0.0720         -19.9819     -20.3919       0.4099  1585.6
0.0730         -19.9784     -20.3978       0.4194  1622.4
0.0740         -19.9781     -20.4210       0.4429  1713.4
0.0750         -19.9810     -20.4623       0.4814  1862.0
0.0760         -19.9841     -20.5132       0.5291  2046.5
0.0770         -19.9845     -20.5629       0.5785  2237.6
0.0780         -19.9845     -20.6106       0.6261  2422.0
0.0790         -19.9845     -20.6560       0.6715  2597.7
0.0800         -19.9845     -20.6988       0.7143  2763.0
0.0810         -19.9844     -20.7386       0.7541  2917.0
0.0820         -19.9844     -20.7752       0.7908  3059.0
0.0830         -19.9844     -20.8086       0.8242  3188.3
0.0840         -19.9843     -20.8387       0.8543  3304.7
0.0850         -19.9843     -20.8654       0.8810  3408.0
0.0860         -19.9843     -20.8886       0.9044  3498.3
0.0870         -19.9842     -20.9085       0.9243  3575.4
0.0880         -19.9842     -20.9250       0.9408  3639.3
0.0890         -19.9842     -20.9381       0.9539  3690.0
0.0900         -19.9841     -20.9478       0.9636  3727.6
0.0910         -19.9841     -20.9540       0.9699  3751.9
0.0920         -19.9841     -20.9569       0.9728  3762.9
0.0930         -19.9841     -20.9563       0.9722  3760.7
0.0940         -19.9840     -20.9522       0.9682  3745.2
0.0950         -19.9840     -20.9448       0.9608  3716.4
0.0960         -19.9840     -20.9339       0.9499  3674.4
0.0970         -19.9840     -20.9196       0.9356  3619.2
0.0980         -19.9840     -20.9019       0.9180  3550.9
0.0990         -19.9840     -20.8809       0.8969  3469.4
0.1000         -19.9839     -20.8564       0.8724  3374.7
0.1010         -19.9839     -20.8285       0.8446  3266.9
0.1020         -19.9839     -20.7972       0.8133  3146.0
0.1030         -19.9839     -20.7627       0.7788  3012.4
0.1040         -19.9839     -20.7249       0.7410  2866.2
0.1050         -19.9839     -20.6840       0.7001  2708.2
0.1060         -19.9839     -20.6403       0.6564  2539.1
0.1070         -19.9839     -20.5940       0.6102  2360.2
0.1080         -19.9838     -20.5456       0.5618  2173.0
0.1090         -19.9828     -20.4950       0.5123  1981.5
0.1100         -19.9789     -20.4458       0.4669  1806.1
0.1110         -19.9771     -20.4106       0.4335  1676.8
0.1120         -19.9786     -20.3940       0.4154  1607.0
0.1130         -19.9826     -20.3919       0.4093  1583.4
