Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.7670         -17.7158     -18.6097       0.8939   864.4
1.7680         -17.7046     -18.4780       0.7734   747.9
1.7690         -17.7165     -18.5532       0.8367   809.1
1.7700         -17.7337     -18.7109       0.9772   945.0
1.7700         -17.7337     -18.7109       0.9772   945.0
1.7710         -17.7354     -18.7329       0.9975   964.6
1.7720         -17.7325     -18.6108       0.8783   849.3
1.7730         -17.7283     -18.4355       0.7072   683.9
1.7740         -17.7265     -18.3189       0.5924   572.9
1.7750         -17.7299     -18.3278       0.5978   578.1
1.7760         -17.7368     -18.4362       0.6995   676.4
1.7770         -17.7420     -18.5565       0.8145   787.6
1.7780         -17.7448     -18.6240       0.8792   850.3
1.7790         -17.7473     -18.6225       0.8752   846.4
1.7800         -17.7461     -18.5602       0.8141   787.3
1.7800         -17.7461     -18.5602       0.8141   787.3
1.7810         -17.7406     -18.5113       0.7708   745.4
1.7820         -17.7473     -18.5919       0.8447   816.8
1.7830         -17.7609     -18.7546       0.9937   960.9
1.7840         -17.7672     -18.8483       1.0812  1045.5
1.7850         -17.7617     -18.8303       1.0685  1033.3
1.7860         -17.7579     -18.8267       1.0688  1033.5
1.7870         -17.7713     -18.9247       1.1533  1115.3
1.7880         -17.7810     -18.9886       1.2076  1167.8
1.7890         -17.7808     -18.9199       1.1391  1101.5
1.7900         -17.7764     -18.7748       0.9983   965.4
1.7900         -17.7764     -18.7748       0.9983   965.4
1.7910         -17.7752     -18.6788       0.9037   873.9
1.7920         -17.7835     -18.7063       0.9228   892.4
1.7930         -17.7991     -18.7897       0.9907   958.0
1.7940         -17.8058     -18.7728       0.9670   935.1
1.7950         -17.7904     -18.6592       0.8688   840.2
1.7960         -17.8019     -18.7003       0.8984   868.8
1.7970         -17.8146     -18.8197       1.0051   971.9
1.7980         -17.8068     -18.8878       1.0810  1045.4
1.7990         -17.8161     -19.0081       1.1920  1152.7
1.8000         -17.8263     -19.1116       1.2853  1242.9
1.8000         -17.8263     -19.1116       1.2853  1242.9
1.8010         -17.8304     -19.1065       1.2761  1234.0
1.8020         -17.8337     -18.9999       1.1662  1127.8
1.8030         -17.8338     -18.8352       1.0014   968.4
1.8040         -17.8273     -18.7129       0.8857   856.5
1.8050         -17.8370     -18.7898       0.9528   921.4
1.8060         -17.8609     -18.9896       1.1287  1091.5
1.8070         -17.8624     -19.0676       1.2053  1165.5
1.8080         -17.8622     -19.0564       1.1942  1154.9
1.8090         -17.8779     -19.0207       1.1427  1105.1
1.8100         -17.8745     -18.8563       0.9818   949.4
1.8100         -17.8745     -18.8563       0.9818   949.4
1.8110         -17.8659     -18.6758       0.8099   783.2
1.8120         -17.8746     -18.6488       0.7742   748.7
1.8130         -17.8859     -18.7162       0.8304   803.0
1.8140         -17.8914     -18.7623       0.8708   842.1
1.8150         -17.8925     -18.7563       0.8638   835.3
1.8160         -17.8919     -18.7455       0.8536   825.5
1.8170         -17.8949     -18.8055       0.9106   880.6
1.8180         -17.9066     -18.9575       1.0509  1016.3
1.8190         -17.9207     -19.1138       1.1931  1153.8
1.8200         -17.9244     -19.1773       1.2529  1211.6
1.8200         -17.9244     -19.1773       1.2529  1211.6
1.8210         -17.9264     -19.1988       1.2724  1230.5
1.8220         -17.9423     -19.2354       1.2931  1250.4
1.8230         -17.9482     -19.1836       1.2354  1194.7
1.8240         -17.9451     -19.0548       1.1097  1073.1
1.8250         -17.9495     -18.9820       1.0325   998.5
1.8260         -17.9622     -18.9976       1.0354  1001.3
1.8270         -17.9733     -19.0123       1.0389  1004.7
1.8280         -17.9792     -18.9486       0.9694   937.4
1.8290         -17.9817     -18.8056       0.8240   796.8
1.8300         -17.9828     -18.6327       0.6499   628.5
1.8300         -17.9828     -18.6327       0.6499   628.5
1.8310         -17.9800     -18.5014       0.5214   504.2
1.8320         -17.9876     -18.4978       0.5102   493.4
1.8330         -17.9991     -18.5590       0.5599   541.5
1.8340         -18.0002     -18.5613       0.5611   542.6
1.8350         -17.9976     -18.5157       0.5181   501.0
1.8360         -17.9970     -18.4987       0.5017   485.1
1.8370         -17.9994     -18.5639       0.5645   545.9
1.8380         -18.0056     -18.7231       0.7175   693.8
1.8390         -18.0171     -18.9389       0.9218   891.4
1.8400         -18.0329     -19.1161       1.0832  1047.5
1.8400         -18.0329     -19.1161       1.0832  1047.5
1.8410         -18.0466     -19.1267       1.0801  1044.5
1.8420         -18.0465     -18.9050       0.8585   830.3
1.8430         -18.0245     -18.6036       0.5790   559.9
1.8440         -18.0296     -18.6057       0.5761   557.1
1.8450         -18.0639     -18.8714       0.8075   780.9
1.8460         -18.0663     -18.9714       0.9051   875.3
1.8470         -18.0581     -18.8681       0.8100   783.3
1.8480         -18.0549     -18.7317       0.6769   654.6
1.8490         -18.0577     -18.6751       0.6173   597.0
1.8500         -18.0660     -18.7127       0.6467   625.4
1.8500         -18.0660     -18.7127       0.6467   625.4
1.8510         -18.0768     -18.7801       0.7033   680.2
1.8520         -18.0780     -18.7994       0.7213   697.5
1.8530         -18.0732     -18.8416       0.7684   743.1
1.8540         -18.0925     -19.0229       0.9304   899.8
1.8550         -18.1061     -19.1695       1.0635  1028.4
1.8560         -18.1037     -19.1579       1.0543  1019.5
1.8570         -18.1003     -19.0990       0.9986   965.7
1.8580         -18.1083     -19.1212       1.0129   979.6
1.8590         -18.1197     -19.1966       1.0770  1041.5
1.8600         -18.1270     -19.2337       1.1068  1070.3
1.8600         -18.1270     -19.2337       1.1068  1070.3
1.8610         -18.1309     -19.1986       1.0677  1032.5
1.8620         -18.1338     -19.1167       0.9829   950.5
1.8630         -18.1379     -19.0315       0.8937   864.2
1.8640         -18.1437     -18.9670       0.8233   796.2
1.8650         -18.1501     -18.9164       0.7663   741.1
1.8660         -18.1534     -18.8634       0.7100   686.6
1.8670         -18.1528     -18.8327       0.6798   657.4
1.8680         -18.1572     -18.8919       0.7347   710.5
1.8690         -18.1711     -19.0336       0.8625   834.0
1.8700         -18.1823     -19.1299       0.9476   916.3
1.8700         -18.1823     -19.1299       0.9476   916.3
1.8710         -18.1826     -19.0992       0.9167   886.5
1.8720         -18.1786     -19.0192       0.8406   812.9
1.8730         -18.1841     -19.0182       0.8342   806.7
1.8740         -18.1969     -19.0879       0.8910   861.6
1.8750         -18.2050     -19.1141       0.9091   879.1
1.8760         -18.2068     -19.0443       0.8376   810.0
1.8770         -18.2063     -18.9199       0.7135   690.0
1.8780         -18.2069     -18.8129       0.6060   586.0
1.8790         -18.2093     -18.7749       0.5656   546.9
1.8800         -18.2138     -18.8216       0.6078   587.8
1.8800         -18.2138     -18.8216       0.6078   587.8
1.8810         -18.2211     -18.9335       0.7124   688.9
1.8820         -18.2302     -19.0548       0.8247   797.5
1.8830         -18.2371     -19.1179       0.8808   851.8
1.8840         -18.2370     -19.1042       0.8672   838.6
1.8850         -18.2356     -19.0971       0.8615   833.1
1.8860         -18.2458     -19.1842       0.9384   907.5
1.8870         -18.2583     -19.2994       1.0411  1006.8
1.8880         -18.2632     -19.3421       1.0789  1043.4
1.8890         -18.2671     -19.3139       1.0468  1012.3
1.8900         -18.2703     -19.2476       0.9773   945.1
1.8900         -18.2703     -19.2476       0.9773   945.1
1.8910         -18.2725     -19.1843       0.9118   881.7
1.8920         -18.2785     -19.1659       0.8875   858.2
1.8930         -18.2878     -19.1810       0.8932   863.8
1.8940         -18.2966     -19.1709       0.8743   845.5
1.8950         -18.2986     -19.0920       0.7934   767.2
1.8960         -18.2937     -19.0035       0.7098   686.4
1.8970         -18.3025     -19.0271       0.7247   700.8
1.8980         -18.3130     -19.1079       0.7949   768.7
1.8990         -18.3165     -19.1439       0.8274   800.1
1.9000         -18.3190     -19.1270       0.8080   781.3
1.9000         -18.3190     -19.1270       0.8080   781.3
1.9010         -18.3197     -19.0823       0.7625   737.4
1.9020         -18.3220     -19.0569       0.7349   710.7
1.9030         -18.3276     -19.0712       0.7436   719.1
1.9040         -18.3322     -19.0965       0.7644   739.2
1.9050         -18.3349     -19.1124       0.7775   751.9
1.9060         -18.3382     -19.1257       0.7875   761.5
1.9070         -18.3439     -19.1401       0.7962   769.9
1.9080         -18.3514     -19.1315       0.7801   754.3
1.9090         -18.3565     -19.0592       0.7027   679.6
1.9100         -18.3534     -18.9276       0.5742   555.3
1.9100         -18.3534     -18.9276       0.5742   555.3
1.9110         -18.3503     -18.8431       0.4928   476.6
1.9120         -18.3606     -18.8811       0.5205   503.4
1.9130         -18.3683     -18.9344       0.5662   547.5
1.9140         -18.3674     -18.9122       0.5448   526.9
1.9150         -18.3657     -18.8416       0.4759   460.2
1.9160         -18.3657     -18.7726       0.4069   393.5
1.9170         -18.3669     -18.7306       0.3637   351.7
1.9180         -18.3691     -18.7188       0.3497   338.2
1.9190         -18.3722     -18.7235       0.3512   339.7
1.9200         -18.3757     -18.7170       0.3413   330.0
1.9200         -18.3757     -18.7170       0.3413   330.0
1.9210         -18.3767     -18.6727       0.2960   286.3
1.9220         -18.3723     -18.6064       0.2341   226.4
1.9230         -18.3689     -18.6033       0.2345   226.7
1.9240         -18.3752     -18.7203       0.3450   333.7
1.9250         -18.3824     -18.8813       0.4989   482.5
1.9260         -18.3839     -18.9948       0.6109   590.8
1.9270         -18.3833     -19.0522       0.6689   646.8
1.9280         -18.3830     -19.0885       0.7055   682.2
1.9290         -18.3841     -19.1410       0.7569   732.0
1.9300         -18.3882     -19.2266       0.8385   810.8
1.9300         -18.3882     -19.2266       0.8385   810.8
1.9310         -18.3933     -19.3244       0.9311   900.4
1.9320         -18.3959     -19.4025       1.0066   973.4
1.9330         -18.3977     -19.4636       1.0659  1030.8
1.9340         -18.4037     -19.5190       1.1153  1078.5
1.9350         -18.4132     -19.5248       1.1116  1075.0
1.9360         -18.4149     -19.4067       0.9918   959.1
1.9370         -18.4024     -19.2217       0.8193   792.3
1.9380         -18.4114     -19.1693       0.7579   732.9
1.9390         -18.4240     -19.1699       0.7460   721.4
1.9400         -18.4189     -19.0704       0.6515   630.0
1.9400         -18.4189     -19.0704       0.6515   630.0
1.9410         -18.4121     -18.9499       0.5378   520.1
1.9420         -18.4125     -18.9316       0.5191   502.0
1.9430         -18.4191     -19.0356       0.6166   596.2
1.9440         -18.4284     -19.1881       0.7597   734.7
1.9450         -18.4376     -19.2760       0.8383   810.7
1.9460         -18.4344     -19.2120       0.7776   752.0
1.9470         -18.4179     -19.1039       0.6860   663.3
1.9480         -18.4289     -19.1846       0.7557   730.8
1.9490         -18.4425     -19.3395       0.8970   867.4
1.9500         -18.4410     -19.3773       0.9363   905.4
1.9500         -18.4410     -19.3773       0.9363   905.4
1.9510         -18.4382     -19.3134       0.8752   846.4
1.9520         -18.4386     -19.2105       0.7719   746.4
1.9530         -18.4387     -19.0969       0.6582   636.5
1.9540         -18.4370     -19.0038       0.5668   548.1
1.9550         -18.4395     -18.9753       0.5359   518.2
1.9560         -18.4442     -18.9966       0.5524   534.2
1.9570         -18.4455     -19.0171       0.5716   552.8
1.9580         -18.4458     -19.0258       0.5799   560.8
1.9590         -18.4473     -19.0300       0.5828   563.6
1.9600         -18.4491     -19.0263       0.5772   558.2
1.9600         -18.4491     -19.0263       0.5772   558.2
1.9610         -18.4495     -19.0074       0.5579   539.5
1.9620         -18.4476     -18.9874       0.5398   522.0
1.9630         -18.4465     -19.0108       0.5643   545.7
1.9640         -18.4510     -19.1048       0.6538   632.2
1.9650         -18.4589     -19.2181       0.7592   734.2
1.9660         -18.4624     -19.2588       0.7964   770.2
1.9670         -18.4573     -19.2054       0.7482   723.5
1.9680         -18.4514     -19.1592       0.7078   684.5
1.9690         -18.4566     -19.2191       0.7625   737.4
1.9700         -18.4660     -19.3279       0.8619   833.5
1.9700         -18.4660     -19.3279       0.8619   833.5
1.9710         -18.4697     -19.3631       0.8934   864.0
1.9720         -18.4673     -19.2827       0.8154   788.5
1.9730         -18.4611     -19.1443       0.6833   660.8
1.9740         -18.4582     -19.0594       0.6013   581.5
1.9750         -18.4630     -19.0841       0.6211   600.6
1.9760         -18.4689     -19.1614       0.6924   669.6
1.9770         -18.4709     -19.2123       0.7414   716.9
1.9780         -18.4721     -19.2131       0.7410   716.6
1.9790         -18.4744     -19.1609       0.6864   663.8
1.9800         -18.4710     -19.0535       0.5825   563.3
1.9800         -18.4710     -19.0535       0.5825   563.3
1.9810         -18.4638     -18.9688       0.5050   488.4
1.9820         -18.4692     -19.0089       0.5397   521.9
1.9830         -18.4751     -19.1116       0.6365   615.5
1.9840         -18.4762     -19.1888       0.7126   689.1
1.9850         -18.4786     -19.2177       0.7391   714.7
1.9860         -18.4804     -19.1739       0.6934   670.6
1.9870         -18.4750     -19.0554       0.5805   561.3
1.9880         -18.4702     -18.9527       0.4825   466.6
1.9890         -18.4751     -18.9364       0.4613   446.1
1.9900         -18.4787     -18.9459       0.4673   451.9
1.9900         -18.4787     -18.9459       0.4673   451.9
1.9910         -18.4761     -18.9250       0.4488   434.0
1.9920         -18.4730     -18.8982       0.4252   411.2
1.9930         -18.4725     -18.9055       0.4330   418.8
1.9940         -18.4733     -18.9552       0.4819   466.0
1.9950         -18.4745     -19.0336       0.5591   540.6
1.9960         -18.4766     -19.1193       0.6427   621.5
1.9970         -18.4797     -19.1791       0.6994   676.4
1.9980         -18.4811     -19.1707       0.6897   667.0
1.9990         -18.4768     -19.0857       0.6089   588.8
2.0000         -18.4716     -18.9934       0.5218   504.6
2.0000         -18.4716     -18.9934       0.5218   504.6
2.0010         -18.4737     -18.9675       0.4938   477.5
2.0020         -18.4768     -18.9830       0.5062   489.6
2.0030         -18.4745     -18.9951       0.5205   503.4
2.0040         -18.4715     -19.0264       0.5549   536.6
2.0050         -18.4722     -19.1124       0.6403   619.2
2.0060         -18.4746     -19.2392       0.7646   739.4
2.0070         -18.4762     -19.3647       0.8885   859.2
2.0080         -18.4771     -19.4581       0.9809   948.6
2.0090         -18.4801     -19.4994       1.0193   985.7
2.0100         -18.4825     -19.4485       0.9660   934.2
2.0100         -18.4825     -19.4485       0.9660   934.2
2.0110         -18.4740     -19.2917       0.8177   790.7
2.0120         -18.4639     -19.1575       0.6936   670.7
2.0130         -18.4688     -19.1766       0.7078   684.5
2.0140         -18.4760     -19.2759       0.7999   773.6
2.0150         -18.4764     -19.3302       0.8537   825.6
2.0160         -18.4732     -19.3049       0.8318   804.3
2.0170         -18.4699     -19.2298       0.7599   734.9
2.0180         -18.4675     -19.1452       0.6776   655.3
2.0190         -18.4665     -19.0806       0.6141   593.9
2.0200         -18.4669     -19.0475       0.5806   561.5
2.0200         -18.4669     -19.0475       0.5806   561.5
2.0210         -18.4684     -19.0356       0.5672   548.5
2.0220         -18.4694     -19.0204       0.5510   532.8
2.0230         -18.4671     -18.9885       0.5215   504.3
2.0240         -18.4632     -18.9732       0.5100   493.2
2.0250         -18.4638     -19.0223       0.5585   540.1
2.0260         -18.4668     -19.1200       0.6532   631.7
2.0270         -18.4672     -19.2101       0.7430   718.5
2.0280         -18.4654     -19.2664       0.8011   774.7
2.0290         -18.4635     -19.2960       0.8325   805.0
2.0300         -18.4627     -19.3115       0.8488   820.8
2.0300         -18.4627     -19.3115       0.8488   820.8
2.0310         -18.4627     -19.3140       0.8513   823.3
2.0320         -18.4626     -19.2943       0.8318   804.3
2.0330         -18.4615     -19.2472       0.7857   759.8
2.0340         -18.4596     -19.1812       0.7216   697.8
2.0350         -18.4570     -19.1168       0.6598   638.0
2.0360         -18.4558     -19.0781       0.6223   601.8
2.0370         -18.4560     -19.0687       0.6126   592.5
2.0380         -18.4557     -19.0714       0.6157   595.4
2.0390         -18.4541     -19.0770       0.6230   602.4
2.0400         -18.4523     -19.0949       0.6426   621.4
2.0400         -18.4523     -19.0949       0.6426   621.4
2.0410         -18.4516     -19.1372       0.6856   663.0
2.0420         -18.4525     -19.1996       0.7472   722.5
2.0430         -18.4544     -19.2542       0.7998   773.4
2.0440         -18.4551     -19.2601       0.8050   778.5
2.0450         -18.4510     -19.2030       0.7520   727.2
2.0460         -18.4440     -19.1403       0.6963   673.3
2.0470         -18.4435     -19.1621       0.7185   694.9
2.0480         -18.4502     -19.2575       0.8073   780.7
2.0490         -18.4535     -19.3110       0.8576   829.3
2.0500         -18.4509     -19.2480       0.7970   770.8
2.0500         -18.4509     -19.2480       0.7970   770.8
2.0510         -18.4435     -19.0885       0.6450   623.7
2.0520         -18.4348     -18.9362       0.5014   484.9
2.0530         -18.4378     -18.9021       0.4643   449.0
2.0540         -18.4464     -18.9372       0.4908   474.6
2.0550         -18.4371     -18.9343       0.4972   480.8
2.0560         -18.4325     -19.0051       0.5727   553.8
2.0570         -18.4476     -19.1834       0.7358   711.5
2.0580         -18.4484     -19.2499       0.8015   775.1
2.0590         -18.4387     -19.1443       0.7057   682.4
2.0600         -18.4285     -18.9788       0.5503   532.2
2.0600         -18.4285     -18.9788       0.5503   532.2
2.0610         -18.4241     -18.8873       0.4632   447.9
2.0620         -18.4264     -18.9225       0.4961   479.8
2.0630         -18.4323     -19.0333       0.6010   581.2
2.0640         -18.4353     -19.1111       0.6758   653.5
2.0650         -18.4296     -19.0896       0.6601   638.3
2.0660         -18.4209     -19.0239       0.6030   583.1
2.0670         -18.4196     -19.0080       0.5884   569.0
2.0680         -18.4209     -19.0416       0.6207   600.2
2.0690         -18.4196     -19.0794       0.6598   638.1
2.0700         -18.4182     -19.1056       0.6874   664.8
2.0700         -18.4182     -19.1056       0.6874   664.8
2.0710         -18.4174     -19.1105       0.6931   670.3
2.0720         -18.4140     -19.0840       0.6700   647.9
2.0730         -18.4089     -19.0561       0.6472   625.9
2.0740         -18.4075     -19.0776       0.6701   648.0
2.0750         -18.4098     -19.1399       0.7301   706.0
2.0760         -18.4112     -19.1703       0.7591   734.1
2.0770         -18.4077     -19.1050       0.6972   674.3
2.0780         -18.4004     -18.9550       0.5547   536.4
2.0790         -18.3927     -18.8001       0.4074   394.0
2.0800         -18.3901     -18.7303       0.3402   329.0
2.0800         -18.3901     -18.7303       0.3402   329.0
2.0810         -18.3925     -18.7657       0.3731   360.8
2.0820         -18.3941     -18.8539       0.4598   444.6
2.0830         -18.3940     -18.9447       0.5507   532.6
2.0840         -18.3922     -19.0104       0.6181   597.8
2.0850         -18.3873     -19.0480       0.6606   638.9
2.0860         -18.3842     -19.0879       0.7037   680.5
2.0870         -18.3849     -19.1293       0.7444   719.9
2.0880         -18.3834     -19.1175       0.7342   710.0
2.0890         -18.3772     -19.0287       0.6515   630.1
2.0900         -18.3689     -18.9138       0.5449   526.9
2.0900         -18.3689     -18.9138       0.5449   526.9
2.0910         -18.3636     -18.8598       0.4962   479.8
2.0920         -18.3650     -18.9080       0.5430   525.1
2.0930         -18.3684     -19.0026       0.6342   613.3
2.0940         -18.3639     -19.0596       0.6957   672.7
2.0950         -18.3535     -19.1012       0.7477   723.0
2.0960         -18.3517     -19.2158       0.8641   835.6
2.0970         -18.3517     -19.3741       1.0224   988.7
2.0980         -18.3469     -19.4968       1.1499  1112.0
2.0990         -18.3409     -19.5574       1.2165  1176.4
2.1000         -18.3364     -19.5503       1.2139  1173.9
2.1000         -18.3364     -19.5503       1.2139  1173.9
2.1010         -18.3310     -19.4602       1.1292  1092.0
2.1020         -18.3197     -19.2996       0.9799   947.6
2.1030         -18.3081     -19.1719       0.8638   835.3
2.1040         -18.3077     -19.1801       0.8724   843.7
2.1050         -18.3101     -19.2737       0.9637   931.9
2.1060         -18.3071     -19.3422       1.0351  1001.0
2.1070         -18.2993     -19.3407       1.0414  1007.1
2.1080         -18.2908     -19.2987       1.0078   974.6
2.1090         -18.2855     -19.2610       0.9754   943.3
2.1100         -18.2817     -19.2327       0.9510   919.7
2.1100         -18.2817     -19.2327       0.9510   919.7
2.1110         -18.2772     -19.1961       0.9189   888.6
2.1120         -18.2718     -19.1418       0.8700   841.3
2.1130         -18.2661     -19.0775       0.8114   784.7
2.1140         -18.2612     -19.0229       0.7617   736.6
2.1150         -18.2577     -18.9910       0.7333   709.1
2.1160         -18.2541     -18.9808       0.7267   702.8
2.1170         -18.2489     -18.9960       0.7471   722.5
2.1180         -18.2444     -19.0546       0.8102   783.5
2.1190         -18.2434     -19.1518       0.9084   878.4
2.1200         -18.2420     -19.2227       0.9807   948.3
2.1200         -18.2420     -19.2227       0.9807   948.3
2.1210         -18.2354     -19.1996       0.9642   932.4
2.1220         -18.2263     -19.0858       0.8595   831.2
2.1230         -18.2182     -18.9329       0.7147   691.1
2.1240         -18.2115     -18.7961       0.5846   565.3
2.1250         -18.2067     -18.7211       0.5144   497.5
2.1260         -18.2052     -18.7290       0.5237   506.5
2.1270         -18.2051     -18.7930       0.5879   568.5
2.1280         -18.2020     -18.8642       0.6623   640.4
2.1290         -18.1970     -18.9270       0.7300   705.9
2.1300         -18.1954     -18.9817       0.7862   760.3
2.1300         -18.1954     -18.9817       0.7862   760.3
2.1310         -18.1940     -18.9827       0.7887   762.7
2.1320         -18.1840     -18.8885       0.7045   681.3
2.1330         -18.1716     -18.7711       0.5995   579.7
2.1340         -18.1692     -18.7321       0.5629   544.3
2.1350         -18.1683     -18.7497       0.5814   562.2
2.1360         -18.1645     -18.7678       0.6033   583.4
2.1370         -18.1614     -18.7655       0.6041   584.2
2.1380         -18.1587     -18.7196       0.5610   542.5
2.1390         -18.1516     -18.6152       0.4636   448.3
2.1400         -18.1415     -18.5079       0.3664   354.3
2.1400         -18.1415     -18.5079       0.3664   354.3
2.1410         -18.1374     -18.4994       0.3621   350.1
2.1420         -18.1405     -18.6069       0.4664   451.0
2.1430         -18.1417     -18.7249       0.5832   564.0
2.1440         -18.1339     -18.7525       0.6186   598.2
2.1450         -18.1224     -18.7054       0.5830   563.8
2.1460         -18.1144     -18.6612       0.5469   528.8
2.1470         -18.1104     -18.6595       0.5491   531.0
2.1480         -18.1064     -18.6842       0.5777   558.7
2.1490         -18.1005     -18.7117       0.6112   591.0
2.1500         -18.0913     -18.7446       0.6533   631.8
2.1500         -18.0913     -18.7446       0.6533   631.8
2.1510         -18.0821     -18.8269       0.7449   720.3
2.1520         -18.0793     -18.9859       0.9066   876.7
2.1530         -18.0774     -19.1443       1.0669  1031.8
2.1540         -18.0692     -19.1886       1.1194  1082.5
2.1550         -18.0546     -19.0872       1.0326   998.6
2.1560         -18.0445     -18.9043       0.8599   831.5
2.1570         -18.0270     -18.6930       0.6659   644.0
2.1580         -18.0085     -18.6364       0.6278   607.1
2.1590         -18.0226     -18.8610       0.8384   810.8
2.1600         -18.0170     -19.0687       1.0517  1017.0
2.1600         -18.0170     -19.0687       1.0517  1017.0
2.1610         -18.0011     -19.1070       1.1059  1069.5
2.1620         -17.9841     -18.9945       1.0104   977.1
2.1630         -17.9638     -18.8105       0.8467   818.8
2.1640         -17.9480     -18.7081       0.7602   735.1
2.1650         -17.9477     -18.7789       0.8313   803.9
2.1660         -17.9431     -18.9074       0.9644   932.6
2.1670         -17.9294     -18.9935       1.0642  1029.1
2.1680         -17.9151     -19.0492       1.1341  1096.7
2.1690         -17.9029     -19.0984       1.1955  1156.1
2.1700         -17.8934     -19.1308       1.2374  1196.6
2.1700         -17.8934     -19.1308       1.2374  1196.6
2.1710         -17.8854     -19.0944       1.2089  1169.1
2.1720         -17.8686     -18.9341       1.0655  1030.4
2.1730         -17.8422     -18.7519       0.9097   879.8
2.1740         -17.8396     -18.7586       0.9190   888.7
2.1750         -17.8381     -18.8730       1.0349  1000.8
2.1760         -17.8244     -18.9494       1.1249  1087.9
2.1770         -17.8102     -18.9907       1.1805  1141.6
2.1780         -17.7994     -19.0203       1.2209  1180.7
2.1790         -17.7906     -19.0152       1.2246  1184.3
2.1800         -17.7796     -18.9290       1.1495  1111.6
2.1800         -17.7796     -18.9290       1.1495  1111.6
2.1810         -17.7628     -18.7636       1.0008   967.8
2.1820         -17.7468     -18.6177       0.8709   842.2
2.1830         -17.7416     -18.5892       0.8476   819.6
2.1840         -17.7389     -18.6395       0.9006   870.9
2.1850         -17.7302     -18.6853       0.9551   923.6
2.1860         -17.7189     -18.7156       0.9967   963.8
2.1870         -17.7089     -18.7590       1.0501  1015.5
2.1880         -17.6991     -18.8283       1.1292  1092.0
2.1890         -17.6880     -18.9253       1.2373  1196.5
2.1900         -17.6771     -19.0585       1.3814  1335.9
2.1900         -17.6771     -19.0585       1.3814  1335.9
2.1910         -17.6713     -19.2142       1.5429  1492.1
2.1920         -17.6660     -19.3013       1.6353  1581.4
2.1930         -17.6496     -19.2318       1.5822  1530.1
2.1940         -17.6289     -19.0786       1.4497  1401.9
2.1950         -17.6172     -18.9904       1.3731  1327.9
2.1960         -17.6139     -18.9922       1.3782  1332.8
2.1970         -17.6068     -18.9870       1.3803  1334.8
2.1980         -17.5957     -18.9188       1.3231  1279.5
2.1990         -17.5840     -18.8000       1.2159  1175.9
2.2000         -17.5729     -18.6724       1.0996  1063.3
2.2000         -17.5729     -18.6724       1.0996  1063.3
2.2010         -17.5653     -18.5848       1.0196   986.0
2.2020         -17.5621     -18.5477       0.9855   953.0
2.2030         -17.5593     -18.5181       0.9588   927.2
2.2040         -17.5548     -18.4541       0.8993   869.7
2.2050         -17.5466     -18.3528       0.8062   779.7
2.2060         -17.5362     -18.2803       0.7441   719.6
2.2070         -17.5376     -18.3170       0.7795   753.8
2.2080         -17.5413     -18.3865       0.8451   817.3
2.2090         -17.5352     -18.3703       0.8350   807.5
2.2100         -17.5239     -18.2855       0.7616   736.5
2.2100         -17.5239     -18.2855       0.7616   736.5
2.2110         -17.5141     -18.2399       0.7258   701.9
2.2120         -17.5121     -18.3223       0.8102   783.5
2.2130         -17.5153     -18.5115       0.9962   963.4
2.2140         -17.5197     -18.6982       1.1785  1139.7
2.2150         -17.5231     -18.7450       1.2219  1181.6
2.2160         -17.5112     -18.5567       1.0455  1011.0
2.2170         -17.4864     -18.2821       0.7957   769.5
2.2180         -17.4904     -18.2117       0.7213   697.5
2.2190         -17.4989     -18.2724       0.7735   748.0
2.2200         -17.4938     -18.2765       0.7826   756.8
2.2200         -17.4938     -18.2765       0.7826   756.8
2.2210         -17.4866     -18.2085       0.7219   698.1
2.2220         -17.4805     -18.1159       0.6354   614.5
2.2230         -17.4760     -18.0456       0.5696   550.9
2.2240         -17.4744     -18.0274       0.5531   534.8
2.2250         -17.4743     -18.0557       0.5813   562.2
2.2260         -17.4695     -18.1149       0.6454   624.1
2.2270         -17.4678     -18.2494       0.7816   755.9
2.2280         -17.4823     -18.4359       0.9536   922.2
2.2290         -17.4814     -18.4604       0.9790   946.7
2.2300         -17.4578     -18.3111       0.8533   825.2
2.2300         -17.4578     -18.3111       0.8533   825.2
2.2310         -17.4509     -18.2626       0.8117   784.9
2.2320         -17.4600     -18.3752       0.9151   885.0
2.2330         -17.4590     -18.4756       1.0166   983.1
2.2340         -17.4497     -18.5029       1.0533  1018.5
2.2350         -17.4412     -18.5250       1.0838  1048.1
2.2360         -17.4384     -18.6128       1.1743  1135.6
2.2370         -17.4458     -18.7546       1.3088  1265.7
2.2380         -17.4584     -18.8019       1.3434  1299.1
2.2390         -17.4369     -18.6028       1.1659  1127.5
2.2400         -17.4171     -18.4874       1.0704  1035.1
2.2400         -17.4171     -18.4874       1.0704  1035.1
2.2410         -17.4437     -18.6849       1.2413  1200.3
2.2420         -17.4369     -18.8230       1.3861  1340.4
2.2430         -17.4285     -18.8400       1.4115  1365.0
2.2440         -17.4231     -18.7865       1.3634  1318.5
2.2450         -17.4187     -18.7010       1.2823  1240.1
2.2460         -17.4157     -18.6233       1.2076  1167.8
2.2470         -17.4152     -18.5791       1.1639  1125.6
2.2480         -17.4154     -18.5663       1.1508  1112.9
