Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
5.0880         -11.7642     -12.2403       0.4761   613.9
5.0890         -11.7640     -12.2068       0.4428   571.0
5.0900         -11.7642     -12.1687       0.4045   521.5
5.0900         -11.7642     -12.1687       0.4045   521.5
5.0910         -11.7643     -12.1190       0.3547   457.3
5.0920         -11.7639     -12.0543       0.2904   374.4
5.0930         -11.7626     -11.9810       0.2184   281.7
5.0940         -11.7604     -11.9207       0.1603   206.6
5.0950         -11.7585     -11.9075       0.1490   192.1
5.0960         -11.7585     -11.9702       0.2118   273.1
5.0970         -11.7608     -12.1072       0.3464   446.7
5.0980         -11.7643     -12.2792       0.5149   663.9
5.0990         -11.7671     -12.4269       0.6598   850.7
5.1000         -11.7679     -12.4997       0.7318   943.5
5.1000         -11.7679     -12.4997       0.7318   943.5
5.1010         -11.7656     -12.4793       0.7137   920.2
5.1020         -11.7608     -12.3960       0.6352   819.1
5.1030         -11.7574     -12.3161       0.5587   720.4
5.1040         -11.7584     -12.2828       0.5244   676.1
5.1050         -11.7610     -12.2768       0.5157   665.0
5.1060         -11.7619     -12.2527       0.4908   632.9
5.1070         -11.7608     -12.1885       0.4277   551.4
5.1080         -11.7591     -12.0921       0.3330   429.4
5.1090         -11.7571     -11.9866       0.2295   295.9
5.1100         -11.7555     -11.8998       0.1443   186.0
5.1100         -11.7555     -11.8998       0.1443   186.0
5.1110         -11.7549     -11.8553       0.1004   129.5
5.1120         -11.7554     -11.8619       0.1065   137.4
5.1130         -11.7564     -11.9114       0.1550   199.8
5.1140         -11.7575     -11.9858       0.2283   294.4
5.1150         -11.7584     -12.0646       0.3062   394.8
5.1160         -11.7590     -12.1280       0.3690   475.8
5.1170         -11.7592     -12.1600       0.4007   516.7
5.1180         -11.7588     -12.1500       0.3913   504.5
5.1190         -11.7562     -12.1020       0.3457   445.8
5.1200         -11.7519     -12.0511       0.2992   385.8
5.1200         -11.7519     -12.0511       0.2992   385.8
5.1210         -11.7503     -12.0538       0.3035   391.3
5.1220         -11.7535     -12.1240       0.3705   477.8
5.1230         -11.7564     -12.2084       0.4520   582.8
5.1240         -11.7561     -12.2507       0.4945   637.7
5.1250         -11.7537     -12.2378       0.4842   624.3
5.1260         -11.7499     -12.1942       0.4444   573.0
5.1270         -11.7465     -12.1663       0.4199   541.4
5.1280         -11.7464     -12.1933       0.4469   576.2
5.1290         -11.7497     -12.2654       0.5157   665.0
5.1300         -11.7529     -12.3241       0.5711   736.4
5.1300         -11.7529     -12.3241       0.5711   736.4
5.1310         -11.7537     -12.3098       0.5561   717.1
5.1320         -11.7505     -12.2046       0.4542   585.6
5.1330         -11.7429     -12.0568       0.3139   404.8
5.1340         -11.7369     -11.9760       0.2391   308.3
5.1350         -11.7399     -12.0414       0.3015   388.8
5.1360         -11.7469     -12.2022       0.4554   587.1
5.1370         -11.7494     -12.3413       0.5920   763.3
5.1380         -11.7476     -12.3932       0.6457   832.5
5.1390         -11.7445     -12.3561       0.6116   788.7
5.1400         -11.7409     -12.2560       0.5151   664.1
5.1400         -11.7409     -12.2560       0.5151   664.1
5.1410         -11.7365     -12.1341       0.3976   512.7
5.1420         -11.7328     -12.0473       0.3145   405.5
5.1430         -11.7329     -12.0406       0.3077   396.7
5.1440         -11.7364     -12.1042       0.3678   474.3
5.1450         -11.7396     -12.1784       0.4388   565.7
5.1460         -11.7400     -12.2033       0.4633   597.4
5.1470         -11.7365     -12.1620       0.4255   548.7
5.1480         -11.7307     -12.0970       0.3663   472.3
5.1490         -11.7284     -12.0813       0.3529   455.1
5.1500         -11.7313     -12.1384       0.4071   525.0
5.1500         -11.7313     -12.1384       0.4071   525.0
5.1510         -11.7342     -12.2167       0.4824   622.1
5.1520         -11.7345     -12.2563       0.5218   672.8
5.1530         -11.7330     -12.2344       0.5014   646.5
5.1540         -11.7307     -12.1578       0.4271   550.7
5.1550         -11.7269     -12.0530       0.3261   420.5
5.1560         -11.7224     -11.9711       0.2487   320.7
5.1570         -11.7210     -11.9703       0.2493   321.4
5.1580         -11.7238     -12.0619       0.3382   436.0
5.1590         -11.7265     -12.1944       0.4679   603.3
5.1600         -11.7263     -12.3073       0.5810   749.2
5.1600         -11.7263     -12.3073       0.5810   749.2
5.1610         -11.7245     -12.3752       0.6507   839.0
5.1620         -11.7232     -12.3958       0.6727   867.3
5.1630         -11.7228     -12.3647       0.6419   827.6
5.1640         -11.7216     -12.2701       0.5484   707.2
5.1650         -11.7164     -12.1223       0.4059   523.4
5.1660         -11.7094     -11.9933       0.2840   366.1
5.1670         -11.7090     -11.9759       0.2669   344.1
5.1680         -11.7149     -12.0673       0.3524   454.4
5.1690         -11.7186     -12.1717       0.4531   584.2
5.1700         -11.7178     -12.2117       0.4939   636.9
5.1700         -11.7178     -12.2117       0.4939   636.9
5.1710         -11.7137     -12.1755       0.4618   595.5
5.1720         -11.7086     -12.1035       0.3949   509.2
5.1730         -11.7056     -12.0538       0.3482   449.0
5.1740         -11.7055     -12.0571       0.3515   453.3
5.1750         -11.7066     -12.1008       0.3942   508.3
5.1760         -11.7068     -12.1533       0.4465   575.7
5.1770         -11.7059     -12.1914       0.4855   626.0
5.1780         -11.7041     -12.2090       0.5050   651.1
5.1790         -11.7020     -12.2139       0.5119   660.1
5.1800         -11.7008     -12.2181       0.5172   666.9
5.1800         -11.7008     -12.2181       0.5172   666.9
5.1810         -11.7018     -12.2208       0.5190   669.2
5.1820         -11.7036     -12.1944       0.4908   632.8
5.1830         -11.7018     -12.1072       0.4055   522.8
5.1840         -11.6931     -11.9890       0.2958   381.4
5.1850         -11.6869     -11.9600       0.2730   352.0
5.1860         -11.6942     -12.0917       0.3975   512.5
5.1870         -11.7016     -12.2689       0.5673   731.4
5.1880         -11.6993     -12.3532       0.6539   843.2
5.1890         -11.6926     -12.3321       0.6396   824.6
5.1900         -11.6874     -12.2655       0.5781   745.4
5.1900         -11.6874     -12.2655       0.5781   745.4
5.1910         -11.6852     -12.2015       0.5162   665.6
5.1920         -11.6846     -12.1506       0.4660   600.8
5.1930         -11.6841     -12.1024       0.4183   539.4
5.1940         -11.6829     -12.0468       0.3640   469.3
5.1950         -11.6808     -11.9860       0.3052   393.6
5.1960         -11.6784     -11.9375       0.2591   334.1
5.1970         -11.6767     -11.9254       0.2487   320.6
5.1980         -11.6762     -11.9649       0.2887   372.3
5.1990         -11.6770     -12.0515       0.3745   482.9
5.2000         -11.6784     -12.1580       0.4796   618.4
5.2000         -11.6784     -12.1580       0.4796   618.4
5.2010         -11.6792     -12.2440       0.5648   728.2
5.2020         -11.6787     -12.2749       0.5963   768.8
5.2030         -11.6763     -12.2368       0.5605   722.8
5.2040         -11.6707     -12.1493       0.4787   617.2
5.2050         -11.6637     -12.0811       0.4174   538.2
5.2060         -11.6627     -12.1138       0.4511   581.6
5.2070         -11.6686     -12.2413       0.5727   738.5
5.2080         -11.6726     -12.3561       0.6835   881.3
5.2090         -11.6692     -12.3675       0.6982   900.3
5.2100         -11.6615     -12.2867       0.6253   806.2
5.2100         -11.6615     -12.2867       0.6253   806.2
5.2110         -11.6564     -12.1913       0.5348   689.6
5.2120         -11.6557     -12.1287       0.4730   609.9
5.2130         -11.6553     -12.0894       0.4341   559.7
5.2140         -11.6539     -12.0544       0.4004   516.3
5.2150         -11.6523     -12.0197       0.3673   473.6
5.2160         -11.6509     -11.9890       0.3381   435.9
5.2170         -11.6496     -11.9667       0.3171   408.8
5.2180         -11.6482     -11.9582       0.3100   399.8
5.2190         -11.6470     -11.9710       0.3240   417.8
5.2200         -11.6465     -12.0088       0.3623   467.1
5.2200         -11.6465     -12.0088       0.3623   467.1
5.2210         -11.6471     -12.0628       0.4157   536.0
5.2220         -11.6475     -12.1088       0.4613   594.7
5.2230         -11.6456     -12.1251       0.4795   618.2
5.2240         -11.6416     -12.1219       0.4803   619.3
5.2250         -11.6394     -12.1358       0.4964   640.1
5.2260         -11.6404     -12.1745       0.5341   688.7
5.2270         -11.6400     -12.1974       0.5574   718.8
5.2280         -11.6361     -12.1793       0.5432   700.4
5.2290         -11.6322     -12.1418       0.5095   657.0
5.2300         -11.6305     -12.1117       0.4813   620.6
5.2300         -11.6305     -12.1117       0.4813   620.6
5.2310         -11.6299     -12.0913       0.4614   595.0
5.2320         -11.6295     -12.0663       0.4368   563.2
5.2330         -11.6286     -12.0214       0.3928   506.5
5.2340         -11.6255     -11.9561       0.3306   426.3
5.2350         -11.6211     -11.9039       0.2828   364.7
5.2360         -11.6197     -11.9159       0.2962   381.9
5.2370         -11.6215     -11.9999       0.3785   488.0
5.2380         -11.6223     -12.1135       0.4912   633.4
5.2390         -11.6215     -12.2157       0.5942   766.1
5.2400         -11.6203     -12.2817       0.6614   852.8
5.2400         -11.6203     -12.2817       0.6614   852.8
5.2410         -11.6176     -12.2948       0.6772   873.2
5.2420         -11.6129     -12.2606       0.6477   835.2
5.2430         -11.6089     -12.2113       0.6024   776.8
5.2440         -11.6075     -12.1716       0.5641   727.3
5.2450         -11.6070     -12.1328       0.5258   677.9
5.2460         -11.6056     -12.0742       0.4686   604.2
5.2470         -11.6029     -11.9912       0.3884   500.7
5.2480         -11.5991     -11.9041       0.3049   393.2
5.2490         -11.5960     -11.8507       0.2547   328.5
5.2500         -11.5950     -11.8626       0.2676   345.1
5.2500         -11.5950     -11.8626       0.2676   345.1
5.2510         -11.5957     -11.9397       0.3440   443.5
5.2520         -11.5966     -12.0530       0.4564   588.5
5.2530         -11.5968     -12.1654       0.5686   733.1
5.2540         -11.5975     -12.2422       0.6448   831.3
5.2550         -11.5978     -12.2448       0.6471   834.3
5.2560         -11.5916     -12.1541       0.5625   725.3
5.2570         -11.5803     -12.0501       0.4697   605.7
5.2580         -11.5816     -12.0638       0.4822   621.7
5.2590         -11.5885     -12.1545       0.5660   729.8
5.2600         -11.5875     -12.1864       0.5989   772.2
5.2600         -11.5875     -12.1864       0.5989   772.2
5.2610         -11.5815     -12.1211       0.5397   695.8
5.2620         -11.5748     -12.0058       0.4310   555.7
5.2630         -11.5698     -11.9109       0.3411   439.9
5.2640         -11.5677     -11.8909       0.3232   416.8
5.2650         -11.5681     -11.9594       0.3913   504.5
5.2660         -11.5694     -12.0901       0.5207   671.4
5.2670         -11.5715     -12.2355       0.6640   856.2
5.2680         -11.5756     -12.3294       0.7538   971.9
5.2690         -11.5790     -12.2812       0.7022   905.4
5.2700         -11.5679     -12.0406       0.4727   609.5
5.2700         -11.5679     -12.0406       0.4727   609.5
5.2710         -11.5432     -11.7896       0.2464   317.7
5.2720         -11.5496     -11.8510       0.3014   388.6
5.2730         -11.5677     -12.1350       0.5673   731.5
5.2740         -11.5676     -12.3371       0.7696   992.3
5.2750         -11.5585     -12.3671       0.8085  1042.5
5.2760         -11.5500     -12.2846       0.7346   947.2
5.2770         -11.5445     -12.1665       0.6220   802.1
5.2780         -11.5416     -12.0596       0.5180   668.0
5.2790         -11.5403     -11.9801       0.4398   567.1
5.2800         -11.5390     -11.9273       0.3883   500.6
5.2800         -11.5390     -11.9273       0.3883   500.6
5.2810         -11.5369     -11.9036       0.3667   472.8
5.2820         -11.5360     -11.9220       0.3860   497.7
5.2830         -11.5383     -11.9765       0.4382   565.0
5.2840         -11.5400     -12.0166       0.4766   614.5
5.2850         -11.5363     -12.0016       0.4652   599.9
5.2860         -11.5314     -11.9604       0.4289   553.1
5.2870         -11.5302     -11.9399       0.4097   528.2
5.2880         -11.5296     -11.9392       0.4096   528.2
5.2890         -11.5274     -11.9418       0.4143   534.2
5.2900         -11.5253     -11.9464       0.4211   543.0
5.2900         -11.5253     -11.9464       0.4211   543.0
5.2910         -11.5234     -11.9547       0.4313   556.1
5.2920         -11.5213     -11.9665       0.4452   574.0
5.2930         -11.5191     -11.9860       0.4669   602.1
5.2940         -11.5171     -12.0195       0.5024   647.8
5.2950         -11.5156     -12.0691       0.5535   713.7
5.2960         -11.5146     -12.1287       0.6141   791.9
5.2970         -11.5149     -12.1822       0.6673   860.4
5.2980         -11.5166     -12.1946       0.6781   874.3
5.2990         -11.5142     -12.1236       0.6094   785.8
5.3000         -11.5041     -11.9968       0.4927   635.3
5.3000         -11.5041     -11.9968       0.4927   635.3
5.3010         -11.5000     -11.9391       0.4391   566.2
5.3020         -11.5031     -11.9945       0.4913   633.5
5.3030         -11.5028     -12.0962       0.5934   765.1
5.3040         -11.5017     -12.1976       0.6959   897.3
5.3050         -11.4999     -12.2639       0.7640   985.1
5.3060         -11.4965     -12.2701       0.7737   997.6
5.3070         -11.4927     -12.2161       0.7234   932.8
5.3080         -11.4892     -12.1158       0.6266   807.9
5.3090         -11.4853     -11.9905       0.5051   651.3
5.3100         -11.4809     -11.8757       0.3948   509.1
5.3100         -11.4809     -11.8757       0.3948   509.1
5.3110         -11.4770     -11.8214       0.3444   444.0
5.3120         -11.4766     -11.8686       0.3920   505.5
5.3130         -11.4802     -12.0037       0.5235   675.0
5.3140         -11.4832     -12.1487       0.6655   858.1
5.3150         -11.4831     -12.2234       0.7403   954.5
5.3160         -11.4807     -12.1888       0.7081   913.0
5.3170         -11.4750     -12.0505       0.5755   742.0
5.3180         -11.4659     -11.8734       0.4075   525.5
5.3190         -11.4608     -11.7725       0.3116   401.8
5.3200         -11.4646     -11.8032       0.3386   436.6
5.3200         -11.4646     -11.8032       0.3386   436.6
5.3210         -11.4683     -11.8986       0.4303   554.9
5.3220         -11.4669     -11.9782       0.5113   659.3
5.3230         -11.4635     -12.0259       0.5624   725.1
5.3240         -11.4613     -12.0567       0.5954   767.7
5.3250         -11.4610     -12.0727       0.6117   788.7
5.3260         -11.4614     -12.0521       0.5907   761.6
5.3270         -11.4586     -11.9711       0.5125   660.8
5.3280         -11.4494     -11.8625       0.4131   532.7
5.3290         -11.4435     -11.8431       0.3996   515.2
5.3300         -11.4494     -11.9741       0.5246   676.5
5.3300         -11.4494     -11.9741       0.5246   676.5
5.3310         -11.4546     -12.1531       0.6985   900.6
5.3320         -11.4531     -12.2651       0.8120  1046.9
5.3330         -11.4491     -12.2814       0.8323  1073.2
5.3340         -11.4452     -12.2193       0.7741   998.1
5.3350         -11.4411     -12.1055       0.6644   856.6
5.3360         -11.4362     -11.9777       0.5414   698.1
5.3370         -11.4328     -11.8875       0.4546   586.2
5.3380         -11.4337     -11.8657       0.4319   556.9
5.3390         -11.4368     -11.8836       0.4468   576.1
5.3400         -11.4376     -11.8805       0.4429   571.1
5.3400         -11.4376     -11.8805       0.4429   571.1
5.3410         -11.4346     -11.8256       0.3910   504.1
5.3420         -11.4290     -11.7472       0.3182   410.3
5.3430         -11.4253     -11.7128       0.2875   370.8
5.3440         -11.4263     -11.7620       0.3358   432.9
5.3450         -11.4280     -11.8663       0.4383   565.1
5.3460         -11.4274     -11.9777       0.5503   709.5
5.3470         -11.4255     -12.0741       0.6486   836.3
5.3480         -11.4238     -12.1496       0.7258   935.9
5.3490         -11.4218     -12.1980       0.7762  1000.9
5.3500         -11.4186     -12.2191       0.8005  1032.2
5.3500         -11.4186     -12.2191       0.8005  1032.2
5.3510         -11.4155     -12.2309       0.8155  1051.4
5.3520         -11.4163     -12.2501       0.8339  1075.2
5.3530         -11.4204     -12.2415       0.8212  1058.8
5.3540         -11.4187     -12.1351       0.7164   923.7
5.3550         -11.4073     -11.9489       0.5416   698.3
5.3560         -11.4002     -11.8282       0.4280   551.9
5.3570         -11.4053     -11.8552       0.4499   580.1
5.3580         -11.4101     -11.9420       0.5319   685.9
5.3590         -11.4086     -11.9864       0.5778   745.0
5.3600         -11.4045     -11.9681       0.5636   726.7
5.3600         -11.4045     -11.9681       0.5636   726.7
5.3610         -11.4005     -11.9148       0.5143   663.2
5.3620         -11.3975     -11.8618       0.4643   598.6
5.3630         -11.3958     -11.8344       0.4386   565.5
5.3640         -11.3953     -11.8426       0.4473   576.8
5.3650         -11.3959     -11.8789       0.4830   622.8
5.3660         -11.3970     -11.9198       0.5228   674.1
5.3670         -11.3967     -11.9369       0.5402   696.5
5.3680         -11.3934     -11.9250       0.5316   685.5
5.3690         -11.3897     -11.9222       0.5325   686.6
5.3700         -11.3897     -11.9687       0.5789   746.5
5.3700         -11.3897     -11.9687       0.5789   746.5
5.3710         -11.3910     -12.0518       0.6608   852.0
5.3720         -11.3911     -12.1301       0.7390   952.9
5.3730         -11.3897     -12.1729       0.7832  1009.8
5.3740         -11.3879     -12.1703       0.7825  1008.9
5.3750         -11.3867     -12.1225       0.7358   948.7
5.3760         -11.3852     -12.0258       0.6406   826.0
5.3770         -11.3816     -11.8881       0.5065   653.0
5.3780         -11.3769     -11.7508       0.3739   482.1
5.3790         -11.3747     -11.6720       0.2973   383.3
5.3800         -11.3759     -11.6766       0.3007   387.8
5.3800         -11.3759     -11.6766       0.3007   387.8
5.3810         -11.3774     -11.7415       0.3641   469.5
5.3820         -11.3775     -11.8327       0.4553   587.0
5.3830         -11.3769     -11.9317       0.5548   715.3
5.3840         -11.3766     -12.0269       0.6503   838.5
5.3850         -11.3758     -12.1046       0.7288   939.7
5.3860         -11.3741     -12.1560       0.7820  1008.2
5.3870         -11.3720     -12.1856       0.8136  1049.0
5.3880         -11.3711     -12.2029       0.8318  1072.5
5.3890         -11.3720     -12.2017       0.8297  1069.8
5.3900         -11.3731     -12.1546       0.7815  1007.7
5.3900         -11.3731     -12.1546       0.7815  1007.7
5.3910         -11.3721     -12.0377       0.6656   858.2
5.3920         -11.3680     -11.8629       0.4949   638.1
5.3930         -11.3623     -11.6908       0.3285   423.6
5.3940         -11.3603     -11.6007       0.2404   310.0
5.3950         -11.3637     -11.6143       0.2507   323.2
5.3960         -11.3665     -11.6761       0.3096   399.2
5.3970         -11.3656     -11.7319       0.3663   472.3
5.3980         -11.3631     -11.7774       0.4143   534.2
5.3990         -11.3612     -11.8356       0.4744   611.6
5.4000         -11.3613     -11.9226       0.5613   723.8
5.4000         -11.3613     -11.9226       0.5613   723.8
5.4010         -11.3638     -12.0256       0.6618   853.3
5.4020         -11.3670     -12.0973       0.7302   941.6
5.4030         -11.3638     -12.0939       0.7301   941.3
5.4040         -11.3564     -12.0679       0.7115   917.4
5.4050         -11.3627     -12.1100       0.7473   963.6
5.4060         -11.3682     -12.1404       0.7722   995.7
5.4070         -11.3608     -12.0760       0.7152   922.2
5.4080         -11.3528     -11.9977       0.6448   831.4
5.4090         -11.3536     -12.0006       0.6470   834.3
5.4100         -11.3588     -12.0609       0.7021   905.3
5.4100         -11.3588     -12.0609       0.7021   905.3
5.4110         -11.3602     -12.0890       0.7287   939.6
5.4120         -11.3569     -12.0445       0.6876   886.6
5.4130         -11.3526     -11.9592       0.6066   782.1
5.4140         -11.3501     -11.8877       0.5376   693.2
5.4150         -11.3500     -11.8626       0.5126   660.9
5.4160         -11.3517     -11.8819       0.5302   683.6
5.4170         -11.3546     -11.9174       0.5628   725.7
5.4180         -11.3585     -11.9237       0.5652   728.8
5.4190         -11.3604     -11.8492       0.4888   630.2
5.4200         -11.3544     -11.6830       0.3286   423.6
5.4200         -11.3544     -11.6830       0.3286   423.6
5.4210         -11.3427     -11.5328       0.1901   245.1
5.4220         -11.3436     -11.5653       0.2217   285.9
5.4230         -11.3537     -11.7704       0.4167   537.3
5.4240         -11.3576     -11.9979       0.6402   825.5
5.4250         -11.3568     -12.1623       0.8055  1038.6
5.4260         -11.3557     -12.2540       0.8983  1158.3
5.4270         -11.3559     -12.2785       0.9226  1189.6
5.4280         -11.3573     -12.2309       0.8736  1126.4
5.4290         -11.3575     -12.0999       0.7424   957.2
5.4300         -11.3526     -11.9025       0.5499   709.0
5.4300         -11.3526     -11.9025       0.5499   709.0
5.4310         -11.3441     -11.7303       0.3862   498.0
5.4320         -11.3424     -11.7150       0.3725   480.3
5.4330         -11.3504     -11.8839       0.5335   687.9
5.4340         -11.3587     -12.1230       0.7643   985.5
5.4350         -11.3631     -12.3000       0.9368  1207.9
5.4360         -11.3652     -12.3390       0.9738  1255.6
5.4370         -11.3643     -12.2166       0.8523  1099.0
5.4380         -11.3558     -11.9741       0.6184   797.3
5.4390         -11.3460     -11.7622       0.4162   536.7
5.4400         -11.3513     -11.7249       0.3736   481.7
5.4400         -11.3513     -11.7249       0.3736   481.7
5.4410         -11.3599     -11.8010       0.4411   568.7
5.4420         -11.3610     -11.8648       0.5038   649.6
5.4430         -11.3596     -11.8870       0.5274   680.1
5.4440         -11.3595     -11.8857       0.5262   678.5
5.4450         -11.3605     -11.8693       0.5087   656.0
5.4460         -11.3606     -11.8359       0.4752   612.8
5.4470         -11.3587     -11.8002       0.4414   569.2
5.4480         -11.3574     -11.8039       0.4465   575.7
5.4490         -11.3592     -11.8784       0.5192   669.4
5.4500         -11.3633     -12.0069       0.6436   829.8
5.4500         -11.3633     -12.0069       0.6436   829.8
5.4510         -11.3672     -12.1384       0.7712   994.4
5.4520         -11.3701     -12.2264       0.8563  1104.1
5.4530         -11.3727     -12.2446       0.8719  1124.3
5.4540         -11.3751     -12.1795       0.8044  1037.2
5.4550         -11.3747     -12.0303       0.6556   845.3
5.4560         -11.3685     -11.8441       0.4756   613.2
5.4570         -11.3640     -11.7396       0.3756   484.3
5.4580         -11.3713     -11.7923       0.4210   542.8
5.4590         -11.3798     -11.9156       0.5359   690.9
5.4600         -11.3813     -11.9952       0.6138   791.5
5.4600         -11.3813     -11.9952       0.6138   791.5
5.4610         -11.3799     -12.0106       0.6307   813.3
5.4620         -11.3792     -11.9963       0.6171   795.7
5.4630         -11.3804     -11.9834       0.6030   777.5
5.4640         -11.3836     -11.9782       0.5945   766.6
5.4650         -11.3881     -11.9600       0.5719   737.4
5.4660         -11.3913     -11.8948       0.5035   649.2
5.4670         -11.3885     -11.7755       0.3871   499.1
5.4680         -11.3820     -11.6783       0.2963   382.0
5.4690         -11.3843     -11.7119       0.3276   422.4
5.4700         -11.3933     -11.8620       0.4687   604.4
5.4700         -11.3933     -11.8620       0.4687   604.4
5.4710         -11.3991     -12.0165       0.6175   796.1
5.4720         -11.4013     -12.1043       0.7030   906.5
5.4730         -11.4015     -12.1169       0.7154   922.4
5.4740         -11.4003     -12.0855       0.6852   883.5
5.4750         -11.4011     -12.0619       0.6608   852.0
5.4760         -11.4054     -12.0696       0.6642   856.4
5.4770         -11.4099     -12.0837       0.6737   868.7
5.4780         -11.4127     -12.0761       0.6634   855.3
5.4790         -11.4148     -12.0445       0.6297   811.9
5.4800         -11.4173     -11.9999       0.5826   751.2
5.4800         -11.4173     -11.9999       0.5826   751.2
5.4810         -11.4206     -11.9490       0.5284   681.3
5.4820         -11.4238     -11.8870       0.4632   597.3
5.4830         -11.4244     -11.8118       0.3874   499.5
5.4840         -11.4223     -11.7553       0.3330   429.4
5.4850         -11.4238     -11.7741       0.3503   451.7
5.4860         -11.4303     -11.8684       0.4381   564.9
5.4870         -11.4364     -11.9701       0.5337   688.2
5.4880         -11.4402     -12.0180       0.5779   745.1
5.4890         -11.4404     -11.9958       0.5554   716.1
5.4900         -11.4377     -11.9458       0.5081   655.1
5.4900         -11.4377     -11.9458       0.5081   655.1
5.4910         -11.4391     -11.9462       0.5071   653.8
5.4920         -11.4461     -12.0150       0.5690   733.6
5.4930         -11.4523     -12.0946       0.6423   828.2
5.4940         -11.4569     -12.1363       0.6794   876.1
5.4950         -11.4615     -12.1226       0.6611   852.4
5.4960         -11.4649     -12.0464       0.5815   749.7
5.4970         -11.4647     -11.9213       0.4565   588.6
5.4980         -11.4615     -11.8063       0.3448   444.6
5.4990         -11.4608     -11.7893       0.3285   423.6
5.5000         -11.4668     -11.9111       0.4444   573.0
5.5000         -11.4668     -11.9111       0.4444   573.0
5.5010         -11.4766     -12.1192       0.6426   828.5
5.5020         -11.4862     -12.3129       0.8267  1066.0
5.5030         -11.4941     -12.4121       0.9180  1183.6
5.5040         -11.5004     -12.3802       0.8798  1134.4
5.5050         -11.5035     -12.2195       0.7160   923.1
5.5060         -11.5015     -11.9798       0.4784   616.8
5.5070         -11.4976     -11.7658       0.2682   345.8
5.5080         -11.4984     -11.6780       0.1796   231.6
5.5090         -11.5038     -11.7315       0.2278   293.7
5.5100         -11.5101     -11.8667       0.3566   459.8
5.5100         -11.5101     -11.8667       0.3566   459.8
5.5110         -11.5156     -12.0131       0.4975   641.5
5.5120         -11.5207     -12.1266       0.6059   781.3
5.5130         -11.5262     -12.1855       0.6592   850.0
5.5140         -11.5307     -12.1791       0.6484   836.1
5.5150         -11.5315     -12.1246       0.5931   764.8
5.5160         -11.5318     -12.0881       0.5563   717.2
5.5170         -11.5395     -12.1297       0.5902   761.0
5.5180         -11.5514     -12.2071       0.6557   845.4
5.5190         -11.5589     -12.2230       0.6641   856.3
5.5200         -11.5611     -12.1432       0.5821   750.6
5.5200         -11.5611     -12.1432       0.5821   750.6
5.5210         -11.5606     -12.0112       0.4506   581.0
5.5220         -11.5608     -11.8998       0.3390   437.1
5.5230         -11.5634     -11.8592       0.2957   381.3
5.5240         -11.5681     -11.8924       0.3243   418.1
5.5250         -11.5734     -11.9687       0.3953   509.7
5.5260         -11.5791     -12.0507       0.4717   608.2
5.5270         -11.5852     -12.1038       0.5186   668.7
5.5280         -11.5903     -12.0990       0.5087   655.9
5.5290         -11.5913     -12.0333       0.4420   569.9
5.5300         -11.5897     -11.9607       0.3710   478.4
5.5300         -11.5897     -11.9607       0.3710   478.4
5.5310         -11.5937     -11.9543       0.3606   465.0
5.5320         -11.6015     -12.0056       0.4041   521.1
5.5330         -11.6061     -12.0509       0.4448   573.5
5.5340         -11.6083     -12.0682       0.4599   593.0
5.5350         -11.6110     -12.0773       0.4663   601.2
5.5360         -11.6150     -12.0973       0.4823   621.9
5.5370         -11.6198     -12.1319       0.5120   660.2
5.5380         -11.6251     -12.1747       0.5496   708.6
5.5390         -11.6310     -12.2171       0.5861   755.7
5.5400         -11.6380     -12.2468       0.6088   785.0
5.5400         -11.6380     -12.2468       0.6088   785.0
5.5410         -11.6454     -12.2430       0.5977   770.6
5.5420         -11.6496     -12.1877       0.5380   693.7
5.5430         -11.6485     -12.1086       0.4601   593.3
5.5440         -11.6505     -12.0917       0.4412   568.9
5.5450         -11.6613     -12.1643       0.5029   648.5
5.5460         -11.6709     -12.2362       0.5653   728.9
5.5470         -11.6750     -12.2318       0.5568   717.9
5.5480         -11.6766     -12.1556       0.4789   617.5
5.5490         -11.6777     -12.0506       0.3729   480.9
5.5500         -11.6789     -11.9593       0.2804   361.6
5.5500         -11.6789     -11.9593       0.2804   361.6
5.5510         -11.6808     -11.9078       0.2270   292.6
5.5520         -11.6835     -11.9013       0.2178   280.8
5.5530         -11.6863     -11.9301       0.2438   314.4
5.5540         -11.6891     -11.9818       0.2928   377.5
5.5550         -11.6924     -12.0479       0.3555   458.4
5.5560         -11.6969     -12.1189       0.4220   544.1
5.5570         -11.7022     -12.1783       0.4761   613.9
5.5580         -11.7069     -12.2076       0.5007   645.6
5.5590         -11.7097     -12.2050       0.4953   638.6
5.5600         -11.7124     -12.1957       0.4832   623.1
5.5600         -11.7124     -12.1957       0.4832   623.1
5.5610         -11.7178     -12.2020       0.4843   624.4
5.5620         -11.7237     -12.2100       0.4862   626.9
5.5630         -11.7275     -12.1949       0.4674   602.7
5.5640         -11.7296     -12.1591       0.4295   553.8
5.5650         -11.7315     -12.1253       0.3939   507.9
5.5660         -11.7340     -12.1154       0.3814   491.8
5.5670         -11.7376     -12.1375       0.3999   515.6
5.5680         -11.7422     -12.1826       0.4403   567.8
5.5690         -11.7472     -12.2306       0.4835   623.4
5.5700         -11.7520     -12.2622       0.5101   657.8
5.5700         -11.7520     -12.2622       0.5101   657.8
5.5710         -11.7566     -12.2640       0.5074   654.2
