Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.2160        -2657.116    -2715.003       57.886   874.7
4.2170        -2657.101    -2714.718       57.616   870.6
4.2180        -2657.086    -2714.435       57.348   866.5
4.2190        -2657.072    -2714.165       57.093   862.7
4.2200        -2657.057    -2713.919       56.863   859.2
4.2210        -2657.042    -2713.709       56.667   856.2
4.2220        -2657.028    -2713.545       56.518   854.0
4.2230        -2657.013    -2713.436       56.423   852.6
4.2240        -2656.999    -2713.389       56.390   852.1
4.2250        -2656.985    -2713.409       56.424   852.6
4.2260        -2656.971    -2713.497       56.526   854.1
4.2270        -2656.957    -2713.651       56.694   856.6
4.2280        -2656.944    -2713.868       56.925   860.1
4.2290        -2656.930    -2714.140       57.210   864.4
4.2300        -2656.917    -2714.456       57.539   869.4
4.2310        -2656.904    -2714.803       57.900   874.9
4.2320        -2656.890    -2715.169       58.279   880.6
4.2330        -2656.877    -2715.539       58.662   886.4
4.2340        -2656.863    -2715.899       59.036   892.0
4.2350        -2656.849    -2716.236       59.387   897.3
4.2360        -2656.835    -2716.539       59.704   902.1
4.2370        -2656.821    -2716.798       59.978   906.3
4.2380        -2656.806    -2717.009       60.203   909.7
4.2390        -2656.791    -2717.164       60.373   912.2
4.2400        -2656.776    -2717.264       60.488   914.0
4.2410        -2656.761    -2717.308       60.546   914.9
4.2420        -2656.746    -2717.297       60.551   914.9
4.2430        -2656.731    -2717.236       60.505   914.2
4.2440        -2656.716    -2717.128       60.412   912.8
4.2450        -2656.701    -2716.978       60.277   910.8
4.2460        -2656.686    -2716.792       60.106   908.2
4.2470        -2656.671    -2716.574       59.903   905.1
4.2480        -2656.656    -2716.330       59.674   901.7
4.2490        -2656.641    -2716.065       59.425   897.9
4.2500        -2656.626    -2715.788       59.162   893.9
4.2510        -2656.611    -2715.505       58.894   889.9
4.2520        -2656.596    -2715.224       58.628   885.9
4.2530        -2656.581    -2714.954       58.372   882.0
4.2540        -2656.566    -2714.703       58.137   878.5
4.2550        -2656.552    -2714.482       57.930   875.3
4.2560        -2656.537    -2714.298       57.761   872.8
4.2570        -2656.523    -2714.157       57.634   870.9
4.2580        -2656.508    -2714.065       57.556   869.7
4.2590        -2656.494    -2714.023       57.529   869.3
4.2600        -2656.480    -2714.033       57.553   869.6
4.2610        -2656.466    -2714.092       57.625   870.7
4.2620        -2656.453    -2714.194       57.742   872.5
4.2630        -2656.439    -2714.334       57.895   874.8
4.2640        -2656.425    -2714.502       58.077   877.5
4.2650        -2656.412    -2714.690       58.278   880.6
4.2660        -2656.398    -2714.886       58.488   883.8
4.2670        -2656.384    -2715.080       58.696   886.9
4.2680        -2656.371    -2715.263       58.893   889.9
4.2690        -2656.356    -2715.426       59.070   892.5
4.2700        -2656.342    -2715.562       59.220   894.8
4.2710        -2656.328    -2715.667       59.339   896.6
4.2720        -2656.313    -2715.738       59.424   897.9
4.2730        -2656.299    -2715.775       59.476   898.7
4.2740        -2656.284    -2715.780       59.496   899.0
4.2750        -2656.269    -2715.758       59.489   898.9
4.2760        -2656.254    -2715.714       59.460   898.4
4.2770        -2656.239    -2715.652       59.413   897.7
4.2780        -2656.224    -2715.581       59.356   896.9
4.2790        -2656.209    -2715.503       59.294   895.9
4.2800        -2656.195    -2715.425       59.230   895.0
4.2810        -2656.180    -2715.349       59.168   894.0
4.2820        -2656.166    -2715.277       59.111   893.2
4.2830        -2656.151    -2715.211       59.060   892.4
4.2840        -2656.137    -2715.152       59.015   891.7
4.2850        -2656.123    -2715.098       58.975   891.1
4.2860        -2656.108    -2715.048       58.939   890.6
4.2870        -2656.094    -2714.999       58.905   890.1
4.2880        -2656.080    -2714.951       58.871   889.6
4.2890        -2656.066    -2714.901       58.836   889.0
4.2900        -2656.052    -2714.848       58.796   888.4
4.2910        -2656.037    -2714.789       58.752   887.7
4.2920        -2656.023    -2714.726       58.703   887.0
4.2930        -2656.008    -2714.660       58.651   886.2
4.2940        -2655.994    -2714.592       58.598   885.4
4.2950        -2655.979    -2714.527       58.548   884.7
4.2960        -2655.965    -2714.470       58.505   884.0
4.2970        -2655.950    -2714.425       58.474   883.6
4.2980        -2655.936    -2714.398       58.462   883.4
4.2990        -2655.921    -2714.394       58.473   883.5
4.3000        -2655.907    -2714.417       58.511   884.1
4.3010        -2655.892    -2714.472       58.580   885.1
4.3020        -2655.878    -2714.560       58.682   886.7
4.3030        -2655.864    -2714.681       58.817   888.7
4.3040        -2655.850    -2714.834       58.984   891.3
4.3050        -2655.836    -2715.015       59.179   894.2
4.3060        -2655.822    -2715.220       59.398   897.5
4.3070        -2655.808    -2715.441       59.633   901.1
4.3080        -2655.794    -2715.673       59.879   904.8
4.3090        -2655.780    -2715.905       60.125   908.5
4.3100        -2655.766    -2716.131       60.365   912.1
4.3110        -2655.752    -2716.340       60.588   915.5
4.3120        -2655.738    -2716.525       60.788   918.5
4.3130        -2655.723    -2716.678       60.955   921.0
4.3140        -2655.709    -2716.791       61.082   923.0
4.3150        -2655.695    -2716.858       61.163   924.2
4.3160        -2655.680    -2716.872       61.192   924.6
4.3170        -2655.666    -2716.830       61.165   924.2
4.3180        -2655.651    -2716.730       61.079   922.9
4.3190        -2655.636    -2716.570       60.934   920.7
4.3200        -2655.621    -2716.353       60.732   917.7
4.3210        -2655.606    -2716.083       60.477   913.8
4.3220        -2655.591    -2715.767       60.176   909.3
4.3230        -2655.576    -2715.414       59.838   904.2
4.3240        -2655.561    -2715.034       59.473   898.6
4.3250        -2655.546    -2714.640       59.094   892.9
4.3260        -2655.530    -2714.245       58.715   887.2
4.3270        -2655.516    -2713.864       58.348   881.6
4.3280        -2655.501    -2713.508       58.007   876.5
4.3290        -2655.486    -2713.190       57.703   871.9
4.3300        -2655.472    -2712.919       57.447   868.0
4.3310        -2655.458    -2712.705       57.247   865.0
4.3320        -2655.444    -2712.551       57.107   862.9
4.3330        -2655.430    -2712.459       57.029   861.7
4.3340        -2655.417    -2712.431       57.014   861.5
4.3350        -2655.403    -2712.460       57.057   862.1
4.3360        -2655.390    -2712.543       57.153   863.6
4.3370        -2655.377    -2712.670       57.293   865.7
4.3380        -2655.364    -2712.832       57.468   868.3
4.3390        -2655.351    -2713.019       57.668   871.4
4.3400        -2655.337    -2713.221       57.884   874.6
4.3410        -2655.324    -2713.430       58.106   878.0
4.3420        -2655.310    -2713.637       58.327   881.3
4.3430        -2655.296    -2713.837       58.541   884.6
4.3440        -2655.282    -2714.027       58.744   887.6
4.3450        -2655.268    -2714.203       58.935   890.5
4.3460        -2655.254    -2714.368       59.114   893.2
4.3470        -2655.239    -2714.523       59.284   895.8
4.3480        -2655.225    -2714.672       59.448   898.3
4.3490        -2655.210    -2714.821       59.611   900.7
4.3500        -2655.195    -2714.972       59.777   903.2
4.3510        -2655.181    -2715.132       59.951   905.9
4.3520        -2655.166    -2715.302       60.136   908.7
4.3530        -2655.152    -2715.484       60.332   911.6
4.3540        -2655.137    -2715.677       60.540   914.8
4.3550        -2655.123    -2715.878       60.755   918.0
4.3560        -2655.109    -2716.084       60.975   921.3
4.3570        -2655.095    -2716.286       61.192   924.6
4.3580        -2655.081    -2716.479       61.399   927.7
4.3590        -2655.066    -2716.655       61.588   930.6
4.3600        -2655.052    -2716.805       61.753   933.1
4.3610        -2655.038    -2716.924       61.886   935.1
4.3620        -2655.023    -2717.006       61.983   936.6
4.3630        -2655.008    -2717.048       62.039   937.4
4.3640        -2654.993    -2717.048       62.055   937.6
4.3650        -2654.978    -2717.007       62.029   937.3
4.3660        -2654.963    -2716.928       61.965   936.3
4.3670        -2654.948    -2716.814       61.866   934.8
4.3680        -2654.933    -2716.670       61.737   932.9
4.3690        -2654.918    -2716.502       61.584   930.5
4.3700        -2654.903    -2716.315       61.412   927.9
4.3710        -2654.888    -2716.115       61.226   925.1
4.3720        -2654.873    -2715.904       61.031   922.2
4.3730        -2654.859    -2715.688       60.830   919.1
4.3740        -2654.844    -2715.469       60.625   916.0
4.3750        -2654.830    -2715.249       60.419   912.9
4.3760        -2654.815    -2715.027       60.212   909.8
4.3770        -2654.801    -2714.806       60.005   906.7
4.3780        -2654.787    -2714.586       59.799   903.6
4.3790        -2654.773    -2714.367       59.594   900.5
4.3800        -2654.758    -2714.150       59.392   897.4
4.3810        -2654.744    -2713.937       59.193   894.4
4.3820        -2654.730    -2713.732       59.002   891.5
4.3830        -2654.716    -2713.536       58.821   888.8
4.3840        -2654.701    -2713.355       58.653   886.3
4.3850        -2654.687    -2713.192       58.505   884.0
4.3860        -2654.673    -2713.052       58.378   882.1
4.3870        -2654.659    -2712.938       58.279   880.6
4.3880        -2654.645    -2712.853       58.208   879.5
4.3890        -2654.631    -2712.799       58.167   878.9
4.3900        -2654.618    -2712.775       58.157   878.8
4.3910        -2654.604    -2712.779       58.175   879.0
4.3920        -2654.591    -2712.808       58.217   879.7
4.3930        -2654.577    -2712.856       58.279   880.6
4.3940        -2654.564    -2712.919       58.355   881.8
4.3950        -2654.550    -2712.989       58.439   883.0
4.3960        -2654.537    -2713.062       58.525   884.3
4.3970        -2654.523    -2713.131       58.608   885.6
4.3980        -2654.509    -2713.195       58.685   886.7
4.3990        -2654.495    -2713.251       58.755   887.8
4.4000        -2654.481    -2713.300       58.819   888.8
4.4010        -2654.467    -2713.347       58.880   889.7
4.4020        -2654.452    -2713.396       58.944   890.6
4.4030        -2654.438    -2713.454       59.016   891.7
4.4040        -2654.424    -2713.527       59.103   893.1
4.4050        -2654.409    -2713.622       59.212   894.7
4.4060        -2654.395    -2713.743       59.348   896.8
4.4070        -2654.381    -2713.895       59.514   899.3
4.4080        -2654.367    -2714.077       59.710   902.2
4.4090        -2654.353    -2714.287       59.934   905.6
4.4100        -2654.339    -2714.520       60.181   909.3
4.4110        -2654.326    -2714.768       60.442   913.3
4.4120        -2654.312    -2715.020       60.707   917.3
4.4130        -2654.299    -2715.265       60.966   921.2
4.4140        -2654.285    -2715.492       61.207   924.8
4.4150        -2654.271    -2715.689       61.418   928.0
4.4160        -2654.257    -2715.846       61.588   930.6
4.4170        -2654.243    -2715.954       61.711   932.5
4.4180        -2654.229    -2716.009       61.780   933.5
4.4190        -2654.214    -2716.006       61.792   933.7
4.4200        -2654.199    -2715.947       61.747   933.0
4.4210        -2654.185    -2715.832       61.647   931.5
4.4220        -2654.170    -2715.668       61.498   929.2
4.4230        -2654.155    -2715.461       61.306   926.3
4.4240        -2654.140    -2715.220       61.080   922.9
4.4250        -2654.125    -2714.954       60.829   919.1
4.4260        -2654.110    -2714.673       60.563   915.1
4.4270        -2654.095    -2714.385       60.290   911.0
4.4280        -2654.081    -2714.098       60.018   906.9
4.4290        -2654.066    -2713.820       59.754   902.9
4.4300        -2654.052    -2713.554       59.502   899.1
4.4310        -2654.038    -2713.304       59.266   895.5
4.4320        -2654.024    -2713.072       59.048   892.2
4.4330        -2654.010    -2712.859       58.849   889.2
4.4340        -2653.996    -2712.665       58.668   886.5
4.4350        -2653.983    -2712.489       58.506   884.0
4.4360        -2653.969    -2712.331       58.362   881.9
4.4370        -2653.955    -2712.190       58.235   879.9
4.4380        -2653.942    -2712.066       58.124   878.3
4.4390        -2653.928    -2711.959       58.031   876.9
4.4400        -2653.914    -2711.871       57.957   875.7
4.4410        -2653.900    -2711.803       57.903   874.9
4.4420        -2653.887    -2711.758       57.871   874.4
4.4430        -2653.873    -2711.738       57.866   874.4
4.4440        -2653.859    -2711.747       57.888   874.7
4.4450        -2653.845    -2711.786       57.941   875.5
4.4460        -2653.832    -2711.857       58.025   876.8
4.4470        -2653.818    -2711.960       58.142   878.5
4.4480        -2653.804    -2712.094       58.290   880.8
4.4490        -2653.791    -2712.256       58.465   883.4
4.4500        -2653.778    -2712.442       58.664   886.4
4.4510        -2653.764    -2712.645       58.881   889.7
4.4520        -2653.751    -2712.860       59.109   893.1
4.4530        -2653.738    -2713.078       59.341   896.6
4.4540        -2653.724    -2713.293       59.569   900.1
4.4550        -2653.710    -2713.496       59.786   903.4
4.4560        -2653.697    -2713.683       59.986   906.4
4.4570        -2653.683    -2713.847       60.164   909.1
4.4580        -2653.669    -2713.985       60.316   911.4
4.4590        -2653.655    -2714.097       60.442   913.3
4.4600        -2653.640    -2714.182       60.541   914.8
4.4610        -2653.626    -2714.243       60.617   915.9
4.4620        -2653.611    -2714.285       60.674   916.8
4.4630        -2653.597    -2714.313       60.717   917.4
4.4640        -2653.582    -2714.334       60.752   918.0
4.4650        -2653.567    -2714.354       60.787   918.5
4.4660        -2653.553    -2714.380       60.827   919.1
4.4670        -2653.539    -2714.416       60.878   919.9
4.4680        -2653.524    -2714.466       60.942   920.8
4.4690        -2653.510    -2714.530       61.020   922.0
4.4700        -2653.496    -2714.608       61.112   923.4
4.4710        -2653.482    -2714.697       61.215   925.0
4.4720        -2653.468    -2714.790       61.322   926.6
4.4730        -2653.455    -2714.882       61.427   928.2
4.4740        -2653.441    -2714.962       61.522   929.6
4.4750        -2653.427    -2715.025       61.598   930.7
4.4760        -2653.413    -2715.061       61.648   931.5
4.4770        -2653.399    -2715.063       61.664   931.8
4.4780        -2653.385    -2715.028       61.644   931.4
4.4790        -2653.371    -2714.953       61.582   930.5
4.4800        -2653.356    -2714.837       61.481   929.0
4.4810        -2653.342    -2714.682       61.341   926.9
4.4820        -2653.327    -2714.495       61.168   924.3
4.4830        -2653.312    -2714.281       60.969   921.2
4.4840        -2653.297    -2714.049       60.752   918.0
4.4850        -2653.283    -2713.811       60.528   914.6
4.4860        -2653.268    -2713.575       60.307   911.2
4.4870        -2653.253    -2713.354       60.100   908.1
4.4880        -2653.239    -2713.156       59.917   905.4
4.4890        -2653.225    -2712.991       59.766   903.1
4.4900        -2653.211    -2712.864       59.653   901.4
4.4910        -2653.197    -2712.779       59.583   900.3
4.4920        -2653.183    -2712.739       59.557   899.9
4.4930        -2653.169    -2712.742       59.573   900.2
4.4940        -2653.156    -2712.786       59.630   901.0
4.4950        -2653.142    -2712.864       59.721   902.4
4.4960        -2653.129    -2712.971       59.842   904.2
4.4970        -2653.116    -2713.098       59.983   906.3
4.4980        -2653.102    -2713.240       60.138   908.7
4.4990        -2653.089    -2713.388       60.299   911.1
4.5000        -2653.075    -2713.535       60.460   913.6
4.5010        -2653.061    -2713.678       60.617   915.9
4.5020        -2653.047    -2713.814       60.767   918.2
4.5030        -2653.033    -2713.941       60.908   920.3
4.5040        -2653.019    -2714.061       61.043   922.4
4.5050        -2653.004    -2714.178       61.174   924.3
4.5060        -2652.990    -2714.295       61.306   926.3
4.5070        -2652.975    -2714.419       61.444   928.4
4.5080        -2652.961    -2714.553       61.593   930.7
4.5090        -2652.946    -2714.704       61.758   933.2
4.5100        -2652.932    -2714.874       61.942   936.0
4.5110        -2652.917    -2715.066       62.149   939.1
4.5120        -2652.903    -2715.279       62.376   942.5
4.5130        -2652.889    -2715.511       62.623   946.2
4.5140        -2652.875    -2715.759       62.884   950.2
4.5150        -2652.861    -2716.015       63.154   954.3
4.5160        -2652.847    -2716.272       63.426   958.4
4.5170        -2652.833    -2716.521       63.689   962.3
4.5180        -2652.819    -2716.752       63.934   966.0
4.5190        -2652.804    -2716.956       64.152   969.3
4.5200        -2652.790    -2717.123       64.333   972.1
4.5210        -2652.776    -2717.245       64.470   974.1
4.5220        -2652.761    -2717.316       64.555   975.4
4.5230        -2652.747    -2717.330       64.583   975.9
4.5240        -2652.732    -2717.284       64.552   975.4
4.5250        -2652.717    -2717.176       64.459   974.0
4.5260        -2652.702    -2717.008       64.306   971.7
4.5270        -2652.687    -2716.783       64.095   968.5
4.5280        -2652.672    -2716.504       63.832   964.5
4.5290        -2652.657    -2716.180       63.523   959.8
4.5300        -2652.642    -2715.818       63.176   954.6
4.5310        -2652.627    -2715.428       62.801   948.9
4.5320        -2652.612    -2715.021       62.408   943.0
4.5330        -2652.597    -2714.607       62.009   937.0
4.5340        -2652.583    -2714.197       61.615   931.0
4.5350        -2652.568    -2713.803       61.235   925.3
4.5360        -2652.554    -2713.432       60.878   919.9
4.5370        -2652.540    -2713.093       60.553   915.0
4.5380        -2652.526    -2712.792       60.266   910.6
4.5390        -2652.512    -2712.532       60.020   906.9
4.5400        -2652.498    -2712.316       59.818   903.9
4.5410        -2652.485    -2712.146       59.662   901.5
4.5420        -2652.471    -2712.021       59.549   899.8
4.5430        -2652.458    -2711.938       59.480   898.7
4.5440        -2652.445    -2711.895       59.450   898.3
4.5450        -2652.432    -2711.888       59.457   898.4
4.5460        -2652.418    -2711.915       59.496   899.0
4.5470        -2652.405    -2711.969       59.563   900.0
4.5480        -2652.392    -2712.046       59.654   901.4
4.5490        -2652.379    -2712.141       59.762   903.0
4.5500        -2652.366    -2712.247       59.882   904.8
4.5510        -2652.352    -2712.360       60.008   906.7
4.5520        -2652.339    -2712.474       60.134   908.6
4.5530        -2652.326    -2712.581       60.255   910.5
4.5540        -2652.313    -2712.676       60.363   912.1
4.5550        -2652.299    -2712.753       60.454   913.5
4.5560        -2652.286    -2712.809       60.523   914.5
4.5570        -2652.272    -2712.837       60.565   915.1
4.5580        -2652.259    -2712.837       60.579   915.3
4.5590        -2652.245    -2712.808       60.563   915.1
4.5600        -2652.231    -2712.750       60.519   914.4
4.5610        -2652.217    -2712.666       60.449   913.4
4.5620        -2652.203    -2712.562       60.359   912.0
4.5630        -2652.189    -2712.443       60.255   910.4
4.5640        -2652.175    -2712.316       60.142   908.7
4.5650        -2652.161    -2712.188       60.027   907.0
4.5660        -2652.147    -2712.064       59.917   905.3
4.5670        -2652.133    -2711.949       59.816   903.8
4.5680        -2652.119    -2711.846       59.726   902.5
4.5690        -2652.106    -2711.754       59.648   901.3
4.5700        -2652.093    -2711.674       59.581   900.3
4.5710        -2652.080    -2711.600       59.520   899.3
4.5720        -2652.067    -2711.527       59.461   898.5
4.5730        -2652.054    -2711.450       59.397   897.5
4.5740        -2652.040    -2711.364       59.323   896.4
4.5750        -2652.027    -2711.262       59.234   895.0
4.5760        -2652.014    -2711.140       59.126   893.4
4.5770        -2652.001    -2710.996       58.995   891.4
4.5780        -2651.988    -2710.829       58.841   889.1
4.5790        -2651.974    -2710.638       58.664   886.4
4.5800        -2651.961    -2710.427       58.466   883.4
4.5810        -2651.947    -2710.200       58.253   880.2
4.5820        -2651.934    -2709.962       58.029   876.8
4.5830        -2651.920    -2709.721       57.801   873.4
4.5840        -2651.906    -2709.486       57.579   870.0
4.5850        -2651.893    -2709.264       57.371   866.9
4.5860        -2651.879    -2709.066       57.187   864.1
4.5870        -2651.866    -2708.902       57.036   861.8
4.5880        -2651.852    -2708.780       56.928   860.2
4.5890        -2651.839    -2708.712       56.872   859.3
4.5900        -2651.826    -2708.703       56.877   859.4
4.5910        -2651.813    -2708.760       56.948   860.5
4.5920        -2651.800    -2708.889       57.089   862.6
4.5930        -2651.787    -2709.090       57.303   865.9
4.5940        -2651.774    -2709.363       57.589   870.2
4.5950        -2651.761    -2709.704       57.943   875.5
4.5960        -2651.749    -2710.107       58.358   881.8
4.5970        -2651.736    -2710.562       58.826   888.9
4.5980        -2651.723    -2711.058       59.335   896.5
4.5990        -2651.711    -2711.580       59.869   904.6
4.6000        -2651.698    -2712.114       60.416   912.9
4.6010        -2651.685    -2712.643       60.957   921.1
4.6020        -2651.672    -2713.151       61.479   928.9
4.6030        -2651.659    -2713.625       61.966   936.3
4.6040        -2651.646    -2714.051       62.406   943.0
4.6050        -2651.632    -2714.419       62.787   948.7
4.6060        -2651.618    -2714.721       63.103   953.5
4.6070        -2651.604    -2714.952       63.348   957.2
4.6080        -2651.590    -2715.110       63.521   959.8
4.6090        -2651.575    -2715.198       63.623   961.4
4.6100        -2651.560    -2715.220       63.660   961.9
4.6110        -2651.545    -2715.181       63.636   961.5
4.6120        -2651.530    -2715.091       63.560   960.4
4.6130        -2651.515    -2714.958       63.443   958.6
4.6140        -2651.501    -2714.793       63.292   956.3
4.6150        -2651.486    -2714.605       63.119   953.7
4.6160        -2651.471    -2714.404       62.933   950.9
4.6170        -2651.456    -2714.200       62.743   948.1
4.6180        -2651.442    -2714.000       62.558   945.3
4.6190        -2651.428    -2713.812       62.385   942.6
4.6200        -2651.413    -2713.644       62.230   940.3
4.6210        -2651.399    -2713.499       62.100   938.3
4.6220        -2651.385    -2713.384       61.999   936.8
4.6230        -2651.371    -2713.301       61.930   935.8
4.6240        -2651.357    -2713.252       61.895   935.2
4.6250        -2651.343    -2713.238       61.895   935.2
4.6260        -2651.329    -2713.259       61.930   935.8
4.6270        -2651.316    -2713.312       61.996   936.8
4.6280        -2651.302    -2713.393       62.092   938.2
4.6290        -2651.288    -2713.500       62.212   940.0
4.6300        -2651.275    -2713.628       62.353   942.2
4.6310        -2651.261    -2713.772       62.511   944.5
4.6320        -2651.247    -2713.927       62.680   947.1
4.6330        -2651.233    -2714.090       62.857   949.8
4.6340        -2651.219    -2714.257       63.038   952.5
4.6350        -2651.205    -2714.425       63.220   955.3
4.6360        -2651.191    -2714.591       63.399   958.0
4.6370        -2651.177    -2714.751       63.573   960.6
4.6380        -2651.163    -2714.903       63.740   963.1
4.6390        -2651.149    -2715.044       63.895   965.4
4.6400        -2651.135    -2715.170       64.035   967.6
4.6410        -2651.121    -2715.277       64.156   969.4
4.6420        -2651.107    -2715.362       64.255   970.9
4.6430        -2651.093    -2715.419       64.326   972.0
4.6440        -2651.079    -2715.445       64.365   972.6
4.6450        -2651.065    -2715.434       64.369   972.6
4.6460        -2651.051    -2715.384       64.333   972.1
4.6470        -2651.037    -2715.291       64.254   970.9
4.6480        -2651.023    -2715.152       64.130   969.0
4.6490        -2651.009    -2714.967       63.959   966.4
4.6500        -2650.994    -2714.736       63.741   963.1
4.6510        -2650.980    -2714.458       63.478   959.2
4.6520        -2650.966    -2714.138       63.172   954.5
4.6530        -2650.952    -2713.778       62.826   949.3
4.6540        -2650.938    -2713.385       62.448   943.6
4.6550        -2650.923    -2712.966       62.042   937.5
4.6560        -2650.909    -2712.527       61.618   931.1
4.6570        -2650.895    -2712.080       61.185   924.5
4.6580        -2650.881    -2711.633       60.752   918.0
4.6590        -2650.867    -2711.195       60.328   911.6
4.6600        -2650.853    -2710.776       59.923   905.4
4.6610        -2650.840    -2710.384       59.544   899.7
4.6620        -2650.826    -2710.026       59.200   894.5
4.6630        -2650.813    -2709.708       58.895   889.9
4.6640        -2650.800    -2709.434       58.634   886.0
4.6650        -2650.787    -2709.208       58.421   882.7
4.6660        -2650.774    -2709.033       58.259   880.3
4.6670        -2650.761    -2708.910       58.149   878.6
4.6680        -2650.748    -2708.840       58.091   877.8
4.6690        -2650.736    -2708.822       58.086   877.7
4.6700        -2650.723    -2708.855       58.132   878.4
4.6710        -2650.710    -2708.936       58.226   879.8
4.6720        -2650.698    -2709.061       58.363   881.9
4.6730        -2650.686    -2709.224       58.538   884.5
4.6740        -2650.673    -2709.418       58.745   887.6
4.6750        -2650.661    -2709.636       58.976   891.1
4.6760        -2650.648    -2709.870       59.221   894.8
4.6770        -2650.636    -2710.110       59.474   898.7
4.6780        -2650.623    -2710.348       59.725   902.4
4.6790        -2650.610    -2710.577       59.966   906.1
4.6800        -2650.597    -2710.789       60.191   909.5
4.6810        -2650.584    -2710.978       60.393   912.5
4.6820        -2650.571    -2711.139       60.567   915.2
4.6830        -2650.558    -2711.267       60.709   917.3
4.6840        -2650.545    -2711.361       60.816   918.9
4.6850        -2650.531    -2711.417       60.886   920.0
4.6860        -2650.518    -2711.437       60.919   920.5
4.6870        -2650.504    -2711.421       60.917   920.5
4.6880        -2650.491    -2711.373       60.883   919.9
4.6890        -2650.477    -2711.298       60.821   919.0
4.6900        -2650.463    -2711.202       60.739   917.8
4.6910        -2650.449    -2711.093       60.644   916.3
4.6920        -2650.435    -2710.980       60.544   914.8
4.6930        -2650.421    -2710.871       60.449   913.4
4.6940        -2650.408    -2710.775       60.367   912.1
4.6950        -2650.394    -2710.699       60.305   911.2
4.6960        -2650.380    -2710.651       60.270   910.7
4.6970        -2650.367    -2710.635       60.268   910.7
4.6980        -2650.354    -2710.656       60.302   911.2
4.6990        -2650.340    -2710.715       60.375   912.3
4.7000        -2650.327    -2710.816       60.489   914.0
4.7010        -2650.314    -2710.957       60.644   916.3
4.7020        -2650.300    -2711.139       60.839   919.3
4.7030        -2650.287    -2711.360       61.073   922.8
4.7040        -2650.274    -2711.618       61.344   926.9
4.7050        -2650.261    -2711.908       61.647   931.5
4.7060        -2650.247    -2712.226       61.979   936.5
4.7070        -2650.234    -2712.566       62.332   941.8
4.7080        -2650.221    -2712.921       62.700   947.4
4.7090        -2650.208    -2713.282       63.074   953.1
4.7100        -2650.194    -2713.640       63.446   958.7
4.7110        -2650.181    -2713.988       63.808   964.1
4.7120        -2650.167    -2714.316       64.149   969.3
4.7130        -2650.154    -2714.616       64.463   974.0
4.7140        -2650.140    -2714.880       64.740   978.2
4.7150        -2650.126    -2715.102       64.977   981.8
4.7160        -2650.112    -2715.278       65.166   984.7
4.7170        -2650.098    -2715.404       65.307   986.8
4.7180        -2650.083    -2715.480       65.397   988.2
4.7190        -2650.069    -2715.507       65.438   988.8
4.7200        -2650.054    -2715.486       65.431   988.7
4.7210        -2650.040    -2715.420       65.381   987.9
4.7220        -2650.025    -2715.314       65.289   986.5
4.7230        -2650.011    -2715.172       65.161   984.6
4.7240        -2649.996    -2714.996       65.000   982.1
4.7250        -2649.982    -2714.790       64.808   979.3
4.7260        -2649.968    -2714.556       64.588   975.9
4.7270        -2649.954    -2714.296       64.342   972.2
4.7280        -2649.940    -2714.012       64.072   968.1
4.7290        -2649.926    -2713.704       63.778   963.7
4.7300        -2649.912    -2713.376       63.464   958.9
4.7310        -2649.898    -2713.029       63.131   953.9
4.7320        -2649.884    -2712.670       62.786   948.7
4.7330        -2649.870    -2712.304       62.434   943.4
4.7340        -2649.856    -2711.939       62.083   938.1
4.7350        -2649.842    -2711.586       61.744   933.0
4.7360        -2649.828    -2711.255       61.427   928.2
4.7370        -2649.814    -2710.959       61.145   923.9
4.7380        -2649.800    -2710.710       60.910   920.3
4.7390        -2649.786    -2710.518       60.732   917.7
4.7400        -2649.773    -2710.394       60.621   916.0
4.7410        -2649.759    -2710.345       60.586   915.5
4.7420        -2649.746    -2710.376       60.630   916.1
4.7430        -2649.733    -2710.487       60.754   918.0
4.7440        -2649.720    -2710.676       60.956   921.0
4.7450        -2649.708    -2710.935       61.228   925.2
4.7460        -2649.695    -2711.255       61.560   930.2
4.7470        -2649.683    -2711.621       61.938   935.9
4.7480        -2649.671    -2712.019       62.348   942.1
4.7490        -2649.658    -2712.430       62.772   948.5
4.7500        -2649.646    -2712.838       63.192   954.8
4.7510        -2649.633    -2713.226       63.593   960.9
4.7520        -2649.620    -2713.579       63.959   966.4
4.7530        -2649.607    -2713.883       64.276   971.2
4.7540        -2649.594    -2714.127       64.534   975.1
4.7550        -2649.580    -2714.304       64.724   978.0
4.7560        -2649.566    -2714.409       64.843   979.8
4.7570        -2649.552    -2714.440       64.887   980.4
4.7580        -2649.538    -2714.396       64.858   980.0
4.7590        -2649.524    -2714.283       64.759   978.5
4.7600        -2649.510    -2714.104       64.594   976.0
4.7610        -2649.495    -2713.867       64.372   972.7
4.7620        -2649.481    -2713.581       64.100   968.6
4.7630        -2649.467    -2713.255       63.788   963.8
4.7640        -2649.452    -2712.898       63.446   958.7
4.7650        -2649.438    -2712.522       63.083   953.2
4.7660        -2649.424    -2712.134       62.710   947.5
4.7670        -2649.411    -2711.744       62.334   941.9
4.7680        -2649.397    -2711.361       61.964   936.3
4.7690        -2649.383    -2710.989       61.606   930.9
4.7700        -2649.370    -2710.636       61.266   925.7
4.7710        -2649.357    -2710.305       60.948   920.9
4.7720        -2649.344    -2710.000       60.656   916.5
4.7730        -2649.331    -2709.723       60.392   912.5
